id,titre,description,year,type,region,status,created_at
871,"Publication de 'The Interesting Narrative' d'Olaudah Equiano","L'ancien esclave Olaudah Equiano publie le 1er mars 1789 à Londres son autobiographie, témoignage poignant de la traite négrière. L'ouvrage devient un outil majeur du mouvement abolitionniste britannique.",1789,"L'Ère des Grandes Découvertes et l'Établissement des Empires Coloniaux","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
872,"Fondation de la Society for Effecting the Abolition of the Slave Trade","Le 22 mai 1787 à Londres, douze militants dont Thomas Clarkson et Granville Sharp fondent la première société abolitionniste britannique organisée, lançant une campagne publique sans précédent contre la traite.",1787,"L'Ère des Grandes Découvertes et l'Établissement des Empires Coloniaux","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
873,"Fondation de la colonie du Cap par la VOC","Le 6 avril 1652, Jan van Riebeeck débarque à la pointe sud de l'Afrique au nom de la Compagnie néerlandaise des Indes orientales (VOC). Il y établit un comptoir de ravitaillement, fondant ce qui deviendra la colonie du Cap.",1652,"L'Ère des Grandes Découvertes et l'Établissement des Empires Coloniaux","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
874,"Fondation de la Nouvelle-Orléans","Le 7 mai 1718, Jean-Baptiste Le Moyne de Bienville fonde la ville de La Nouvelle-Orléans en Louisiane française. La ville devient rapidement la capitale de la colonie et un carrefour commercial majeur.",1718,"L'Ère des Grandes Découvertes et l'Établissement des Empires Coloniaux","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
875,"Prise de Louisbourg par les Britanniques","Le 17 juin 1745, la forteresse française de Louisbourg, sur l'île du Cap-Breton, capitule face aux forces britanniques et coloniales américaines. Cette victoire ouvre la voie au contrôle britannique du golfe du Saint-Laurent.",1745,"L'Ère des Grandes Découvertes et l'Établissement des Empires Coloniaux","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
876,"Signature du Traité de Rio (Pacte interaméricain d'assistance mutuelle)","Le 2 septembre 1947, les États américains signent à Rio de Janeiro le premier traité de défense collective de l'après-guerre. Il pose les bases d'un dialogue régional pour la sécurité collective.",1947,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
877,"Création de la Commission de désarmement de l'ONU","Le 11 janvier 1952, l'Assemblée générale de l'ONU établit une commission unique chargée de superviser les négociations mondiales sur le désarmement. Elle remplace les organes précédents issus de 1945.",1952,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
878,"Ouverture de la première conférence de Genève au sommet (Eisenhower-Khrouchtchev)","Le 18 juillet 1955, les dirigeants des quatre grandes puissances se réunissent à Genève pour la première fois depuis 1945. Cette rencontre marque un dégel symbolique de la Guerre froide.",1955,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
879,"Signature du Traité sur l'Antarctique","Le 1er décembre 1959, douze nations signent à Washington un traité faisant de l'Antarctique une zone démilitarisée et dédiée à la science. C'est l'un des premiers accords de désarmement territorial de la Guerre froide.",1959,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
880,"Ouverture des négociations START à Genève","Le 29 juin 1982, les États-Unis et l'URSS entament à Genève les négociations sur la réduction des armements stratégiques (START). Elles visent pour la première fois une réduction réelle, et non une simple limitation.",1982,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
881,"Signature du Traité sur les forces armées conventionnelles en Europe (FCE)","Le 19 novembre 1990, 22 nations de l'OTAN et du Pacte de Varsovie signent à Paris le Traité FCE. Il fixe des plafonds stricts sur les armements conventionnels de l'Atlantique à l'Oural.",1990,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
882,"Signature du Traité START I entre les États-Unis et l'URSS","Le 31 juillet 1991, Bush et Gorbatchev signent à Moscou le premier traité de réduction effective des armements stratégiques. Il prévoit une diminution d'environ 30 % des ogives nucléaires de chaque côté.",1991,"La Guerre Froide : De la Division de l'Europe à la Chute du Mur de Berlin","","VALIDATED_HISTORY","2026-03-04T07:23:47.271676+00:00"
883,"Capture de la Jamaïque par les Anglais","L'Angleterre prend le contrôle de la Jamaïque, ouvrant la voie à l'établissement de Port Royal comme base navale et plaque tournante du commerce, y compris pour les activités de flibuste et de piraterie. Cette prise marque un tournant dans l'histoire de la région.",1655,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
884,"Henry Morgan devient lieutenant-gouverneur de Jamaïque","L'ancien flibustier Henry Morgan, connu pour ses raids audacieux, est nommé lieutenant-gouverneur de la Jamaïque. Cette nomination symbolise l'intégration progressive des pirates dans le système colonial anglais.",1674,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
885,"Tremblement de terre de Jamaïque","Un puissant tremblement de terre frappe Port Royal, détruisant une grande partie de la ville et entraînant un tsunami. Cet événement marque le déclin de Port Royal comme principal centre de piraterie.",1692,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
886,"Fondation de Kingston","Kingston est fondée après le tremblement de terre qui a détruit Port Royal. Elle devient rapidement le nouveau centre économique et administratif de la Jamaïque, éclipsant Port Royal.",1693,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
887,"Exécution de Calico Jack et de son équipage","Le pirate John Rackham, plus connu sous le nom de Calico Jack, et plusieurs membres de son équipage, dont les femmes pirates Anne Bonny et Mary Read, sont exécutés à Port Royal. Cet événement marque une étape dans la répression de la piraterie dans les Caraïbes.",1720,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
888,"Henry Every capture le navire Mughal Ganj-i-Sawai","Le pirate anglais Henry Every et son équipage capturent le Ganj-i-Sawai, un navire de la flotte Mughal, provoquant une crise diplomatique entre l'Angleterre et l'Inde. Cet événement illustre l'audace croissante des pirates dans l'océan Indien après la Guerre de la Ligue d'Augsbourg.",1695,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
889,"William Kidd reçoit une lettre de marque","Le capitaine William Kidd reçoit une lettre de marque du roi Guillaume III d'Angleterre pour chasser les pirates et les navires ennemis. Ironiquement, Kidd deviendra lui-même l'un des pirates les plus recherchés quelques années plus tard.",1696,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
890,"Le Parlement anglais adopte l'Acte contre la piraterie (Act for the More Effectual Suppression of Piracy)","L'Acte contre la piraterie renforce les lois existantes et permet de juger les pirates devant des cours d'amirauté spéciales, sans jury. Cette loi visait à réprimer la piraterie croissante dans les colonies.",1700,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
891,"Blackbeard (Edward Teach) capture le navire français La Concorde","Le pirate anglais Edward Teach, plus connu sous le nom de Barbe Noire, capture le navire négrier français La Concorde et le renomme Queen Anne's Revenge. Il l'arme de 40 canons et en fait son navire amiral.",1717,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
892,"Blocus de Charleston par Barbe Noire","Barbe Noire bloque le port de Charleston, en Caroline du Sud, pillant des navires et rançonnant la ville pour obtenir des médicaments.",1718,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
893,"Bataille d'Ocracoke Island","Le lieutenant Robert Maynard attaque Barbe Noire et son équipage à Ocracoke Island. Barbe Noire est tué au cours de la bataille.",1718,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.271676+00:00"
894,"Exécution de Stede Bonnet","Stede Bonnet, surnommé le « gentleman pirate », est pendu à White Point, Charleston, pour piraterie.",1718,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.283022+00:00"
898,"Début du règne de Louis XV","Louis XV devient roi de France à l'âge de cinq ans, après la mort de Louis XIV. Une régence est mise en place jusqu'à sa majorité.",1715,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.283022+00:00"
899,"Exécution de 26 pirates à Newport, Rhode Island","Vingt-six membres de l'équipage du pirate John Brown sont pendus à Newport, Rhode Island. Il s'agit d'une des plus grandes exécutions massives de pirates en Amérique du Nord.",1723,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.283022+00:00"
900,"Début du procès de Charles Vane","Le pirate Charles Vane, capturé en février, est jugé à Spanish Town, Jamaïque. Il est reconnu coupable de piraterie et condamné à mort.",1721,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.283022+00:00"
901,"Exécution de William Fly","Le pirate William Fly est pendu à Boston. Son corps est exposé en public comme avertissement aux autres marins tentés par la piraterie.",1726,"L'Âge d'Or de la Piraterie","","PENDING","2026-03-04T07:23:47.283022+00:00"
902,"Construction du Fort Navidad","Le Fort Navidad est construit sur l'île d'Hispaniola (actuelle Haïti et République dominicaine) à partir des restes de la Santa Maria, qui a fait naufrage. Il devient le premier établissement européen dans le Nouveau Monde.",1492,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
903,"Amerigo Vespucci aperçoit la baie de Rio de Janeiro","L'explorateur Amerigo Vespucci, lors d'une expédition portugaise, aperçoit la baie de Rio de Janeiro, qu'il nomme ainsi car il pense l'avoir découverte en janvier. Ses voyages contribuent à la cartographie et à la compréhension du continent américain.",1502,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
904,"Fondation de la ville de Panama","La ville de Panama est fondée par les conquistadors espagnols sur la côte Pacifique de l'isthme de Panama. Elle devient rapidement un point de transit crucial pour l'or et l'argent pillés aux Incas.",1519,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
905,"Début du règne de Charles III d'Espagne","Charles III accède au trône d'Espagne. Son règne est marqué par des réformes importantes visant à moderniser l'empire espagnol, y compris ses colonies en Amérique.",1759,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
906,"Arrivée des premiers navires de la Compagnie anglaise des Indes orientales à Surat","Les premiers navires de la Compagnie anglaise des Indes orientales arrivent à Surat, en Inde, marquant le début de ses opérations commerciales sur le sous-continent indien. William Hawkins, capitaine du navire 'Hector', cherche à obtenir des droits commerciaux auprès de l'empereur moghol Jahangir.",1608,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
907,"Adoption du Regulating Act","Le Parlement britannique adopte le Regulating Act de 1773, la première tentative significative du gouvernement britannique de contrôler les affaires de la Compagnie anglaise des Indes orientales. Il établit un gouverneur général du Bengale et une Cour suprême à Calcutta.",1773,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
908,"Adoption du Pitt's India Act","Le Parlement britannique adopte le Pitt's India Act, qui établit un double système de contrôle de la Compagnie anglaise des Indes orientales, partageant le pouvoir entre la Compagnie et un Board of Control nommé par le gouvernement britannique. Ceci renforce le contrôle de l'État britannique sur les affaires de la Compagnie.",1784,"Les Grandes Découvertes : Exploration du Monde et Colonisation Européenne","","PENDING","2026-03-04T07:23:47.283022+00:00"
909,"Premier vol public des frères Wright en France","Wilbur Wright effectue une série de démonstrations de vol au Mans, en France. Ces vols impressionnent le public européen et stimulent l'intérêt pour l'aviation.",1908,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
910,"Création de la Wright Company","Les frères Wright fondent la Wright Company pour produire et commercialiser leurs avions. C'est l'une des premières entreprises aéronautiques au monde.",1909,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
911,"Décès d'Orville Wright","Orville Wright, le cadet des frères Wright, décède à Dayton, Ohio. Son décès marque la fin d'une époque pour l'aviation.",1948,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
912,"Création de la Royal Air Force (RAF)","Le 1er avril, le Royal Flying Corps et le Royal Naval Air Service sont fusionnés pour former la Royal Air Force, la première force aérienne indépendante au monde.",1918,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","IMAGE_DONE","2026-03-04T07:23:47.283022+00:00"
913,"Fondation de la compagnie aérienne KLM (Koninklijke Luchtvaart Maatschappij)","La KLM, la plus ancienne compagnie aérienne encore en activité sous son nom d'origine, est fondée aux Pays-Bas. Elle joue un rôle majeur dans le développement du transport aérien commercial.",1919,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
914,"Premier vol commercial régulier aux États-Unis","La St. Petersburg-Tampa Airboat Line effectue le premier vol commercial régulier aux États-Unis, reliant St. Petersburg et Tampa en Floride avec un hydravion Benoist XIV.",1914,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
915,"Premier vol transcontinental de nuit aux États-Unis (US Air Mail)","Le service postal aérien américain (US Air Mail) réalise le premier vol transcontinental de nuit, reliant New York à San Francisco, marquant une étape importante pour le transport aérien.",1921,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
916,"Premier vol de l'avion de ligne Ford Trimotor","Le Ford Trimotor, un avion de ligne trimoteur en métal, effectue son premier vol. Il devient un symbole de l'aviation commerciale des années 1920 et 1930.",1926,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
917,"Premier vol du Lockheed P-38 Lightning","Le Lockheed P-38 Lightning, un avion de chasse américain distinctif à double fuselage, effectue son premier vol. Il deviendra un avion polyvalent important pendant la guerre.",1939,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
918,"Début de la production du bombardier Avro Lancaster","Lancement de la production du bombardier lourd Avro Lancaster, un avion britannique qui jouera un rôle crucial dans les bombardements stratégiques alliés contre l'Allemagne.",1941,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
919,"Début de la production du Boeing B-29 Superfortress","Début de la production du Boeing B-29 Superfortress, un bombardier lourd américain à long rayon d'action utilisé pour bombarder le Japon pendant la Seconde Guerre mondiale.",1943,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
920,"Premier vol du Boeing 707","Le Boeing 707, un avion de ligne à réaction américain, effectue son premier vol. Il devient rapidement un symbole de l'aviation commerciale moderne.",1957,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
921,"Premier vol commercial du Boeing 707","Pan American World Airways (Pan Am) effectue le premier vol commercial du Boeing 707. Il relie New York à Paris.",1958,"La Conquête de l'Air : Des premiers vols aux Jets Commerciaux","","PENDING","2026-03-04T07:23:47.283022+00:00"
922,"Saccage de Noirmoutier (raid viking)","Les Vikings pillent l'île de Noirmoutier, un important centre monastique et commercial sur la côte atlantique de la France. Cet événement marque le début des raids vikings réguliers en France.",848,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
923,"Raid sur Hambourg","Une flotte viking remonte l'Elbe et pille Hambourg. La ville est incendiée et une grande partie de sa population est tuée ou capturée.",845,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
924,"Bataille de Brunanburh","Le roi anglais Æthelstan défait une coalition de Vikings et d'Écossais à Brunanburh. Cette victoire consolide le pouvoir anglais et marque un coup d'arrêt à l'expansion viking en Angleterre.",937,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
925,"Première messe de Noël au Vinland","Selon les sagas nordiques, Leif Erikson et son équipage passent l'hiver au Vinland et y célèbrent la messe de Noël, marquant potentiellement la première célébration chrétienne en Amérique du Nord.",1000,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
926,"Fondation de l'évêché de Skara","L'évêché de Skara est fondé en Suède, marquant une étape importante dans l'organisation de l'Église en Scandinavie.",1014,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
927,"Destruction du temple d'Uppsala (présumée)","Selon Adam de Brême, le temple païen d'Uppsala est détruit par le roi Inge l'Ancien. Cet événement symbolise la victoire du christianisme sur les anciennes croyances en Suède.",1087,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
928,"Bataille de Helgeå","Le roi Canut le Grand d'Angleterre et de Danemark, avec l'aide de troupes anglaises, affronte une armée suédoise et norvégienne à Helgeå (la localisation exacte est incertaine). Canut remporte une victoire décisive.",1026,"L'essor et le déclin des Vikings : pillages, explorations et christianisation","","PENDING","2026-03-04T07:23:47.283022+00:00"
929,"Traité de Madrid","L'Angleterre et l'Espagne signent le Traité de Madrid, visant à établir la paix et à définir les possessions coloniales dans les Caraïbes. Ce traité a indirectement affecté la piraterie en modifiant les relations entre les puissances européennes.",1670,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
930,"Mort d'Henry Morgan","Henry Morgan, ancien pirate et lieutenant-gouverneur de Jamaïque, décède. Sa mort marque la fin d'une époque où la piraterie était tolérée, voire encouragée, par les autorités anglaises.",1688,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
931,"Bataille de l'île de Crabe","Une force combinée espagnole et française attaque et détruit un campement de pirates anglais et hollandais sur l'île de Crabe (Vieques), marquant une tentative de répression de la piraterie dans les Caraïbes.",1703,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
932,"Adoption de l'Acte contre la piraterie (Piracy Act 1717)","Le Parlement britannique adopte une loi renforçant les mesures contre la piraterie, offrant des récompenses pour la capture des pirates et établissant des tribunaux spéciaux pour les juger.",1717,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
933,"Début du règne de George Ier de Grande-Bretagne","George Ier monte sur le trône de Grande-Bretagne après la mort de la reine Anne. Cet événement marque un changement dynastique important et une nouvelle ère politique.",1714,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
934,"Bataille de l'île de la Providence","Le 17 avril, les forces espagnoles attaquent et reprennent l'île de la Providence, mettant fin à la tentative de colonie pirate et marquant un tournant dans la répression de la piraterie dans les Caraïbes.",1722,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
936,"Fondation de la Compagnie d'Ostende","Le 19 décembre, l'empereur Charles VI fonde officiellement la Compagnie d'Ostende, une compagnie commerciale visant à concurrencer les puissances maritimes européennes en Asie.",1723,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
937,"Lancement du HMS Royal George (1730)","Le 20 février, lancement du HMS Royal George, un navire de ligne de premier rang de 100 canons de la Royal Navy, reflétant l'évolution et le renforcement des marines royales européennes.",1730,"L'Âge d'Or de la Piraterie : Des Caraïbes aux Océans du Monde","","PENDING","2026-03-04T07:23:47.283022+00:00"
938,"Installation du module Columbus de l'ESA sur la Station Spatiale Internationale","La navette spatiale Atlantis livre et installe le module Columbus, le principal laboratoire de recherche européen de l'ISS. Il permet de mener des expériences scientifiques dans un environnement en microgravité.",2008,"La Conquête Spatiale : De Spoutnik à la Station Spatiale Internationale","","PENDING","2026-03-04T07:23:47.283022+00:00"
939,"Couronnement de Kanishka Ier, empereur Kushan","Kanishka Ier monte sur le trône, marquant le début d'une période d'expansion et d'influence majeure de l'Empire Kushan sur la Route de la Soie. Son règne est crucial pour le contrôle commercial et culturel de la région.",127,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.283022+00:00"
940,"Construction du monastère de Hadda sous le règne de Kanishka Ier","Début de la construction du monastère bouddhiste de Hadda, près de Jalalabad (Afghanistan actuel). Il devient un centre important de diffusion du bouddhisme et un point clé sur la Route de la Soie.",130,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.283022+00:00"
941,"Début du règne d'Huvishka, empereur Kushan","Huvishka succède à Kanishka Ier, poursuivant l'expansion et la consolidation de l'Empire Kushan. Son règne est marqué par une prospérité économique et un soutien continu au bouddhisme.",155,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.283022+00:00"
942,"Début du règne de Vasudeva Ier, empereur Kushan","Vasudeva Ier monte sur le trône, marquant le début d'une période de déclin progressif de l'Empire Kushan. Son règne est le dernier dont on ait des preuves substantielles de la puissance Kushan.",225,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.283022+00:00"
943,"Invasion de Shapur Ier et défaite de l'Empire Kushan","Shapur Ier, empereur sassanide, envahit les territoires Kushans et inflige une défaite significative à l'empire. Cet événement marque le début du démembrement de l'Empire Kushan et la perte de son contrôle sur certaines portions de la Route de la Soie.",241,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.283022+00:00"
944,"Introduction de la sériciculture à Byzance par des moines (soie)","Des moines rapportent clandestinement des œufs de vers à soie de Chine à Constantinople, marquant le début de la production byzantine de soie. Cet événement met fin au monopole perse sur la soie en Occident.",552,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.283022+00:00"
945,"Traité de Venise accordant des privilèges commerciaux à Venise (Byzance)","L'empereur Alexis Ier Comnène accorde d'importants privilèges commerciaux à Venise en échange d'une aide navale contre les Normands. Cela renforce la présence vénitienne dans le commerce byzantin, y compris celui de la soie.",1082,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.294816+00:00"
946,"Interdiction de l'exportation de soie brute de Byzance (soie)","Une loi est promulguée interdisant l'exportation de soie brute de Byzance, dans le but de protéger l'industrie locale de transformation de la soie et de maintenir la qualité des produits finis.",1368,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.294816+00:00"
947,"Traduction du Sūtra des Quarante-deux chapitres en chinois par Kasyapa Matanga et Dharmaratna à Luoyang","Première traduction connue d'un texte bouddhiste en chinois, marquant un point de départ significatif pour la diffusion du bouddhisme en Chine. L'événement s'est produit au Temple du Cheval Blanc à Luoyang.",67,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.294816+00:00"
948,"Construction du Temple du Cheval Blanc (Baima Si) à Luoyang","Fondation du premier temple bouddhiste en Chine, commandée par l'empereur Ming des Han en l'honneur des moines Kasyapa Matanga et Dharmaratna. Le temple devient un centre important pour la traduction et la propagation des écritures bouddhistes.",68,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.294816+00:00"
949,"Révolte des Turbans Rouges","Début de la Révolte des Turbans Rouges en Chine contre la dynastie Yuan mongole. Cette rébellion contribue à l'affaiblissement de la domination mongole et à la restauration de la dynastie Ming.",1351,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.294816+00:00"
950,"Marco Polo est envoyé en mission diplomatique à Yangzhou","Kubilai Khan envoie Marco Polo en mission à Yangzhou, une ville importante de l'empire. Cette mission témoigne de la confiance accordée par le Khan au jeune Vénitien et lui permet d'approfondir sa connaissance de la Chine.",1282,"La Route de la Soie : Échanges Commerciaux, Culturels et Militaires entre l'Orient et l'Occident","","PENDING","2026-03-04T07:23:47.294816+00:00"
951,"Grève des ouvrières de Lowell (Lowell Mill Girls) contre les baisses de salaires","Cette grève est une des premières actions collectives des femmes dans l'industrie aux États-Unis. Elle témoigne de la résistance ouvrière face à la dégradation des conditions de travail.",1834,"La Révolution Industrielle : Innovations, Transformations sociales et Impérialisme (1760-1914)","","PENDING","2026-03-04T07:23:47.294816+00:00"
952,"Adoption du "Railway Regulation Act"","Le Parlement britannique adopte le "Railway Regulation Act", obligeant les compagnies ferroviaires à fournir des services de transport abordables pour les classes populaires. Cette loi a démocratisé l'accès au voyage en train et a favorisé la mobilité sociale.",1844,"La Révolution Industrielle : Innovations, Transformations sociales et Impérialisme (1760-1914)","","PENDING","2026-03-04T07:23:47.294816+00:00"
953,"Incorporation de Paramount Pictures (Famous Players-Lasky Corporation)","La Famous Players-Lasky Corporation, fondée par Adolph Zukor, fusionne avec la Jesse L. Lasky Feature Play Company pour former Paramount Pictures, consolidant ainsi sa position dans l'industrie cinématographique. Cet événement marque une étape clé dans la structuration des studios hollywoodiens.",1916,"L'Âge d'or d'Hollywood : Naissance et Apogée du Cinéma Américain","","PENDING","2026-03-04T07:23:47.294816+00:00"
954,"Première projection en couleurs par procédé Technicolor trichrome du film 'La Cucaracha'","Ce court métrage est le premier film utilisant le procédé Technicolor trichrome, une avancée significative dans la technologie de la couleur au cinéma. Il a ouvert la voie à l'utilisation plus répandue de la couleur dans les films.",1934,"L'Âge d'or d'Hollywood : Naissance et Apogée du Cinéma Américain","","PENDING","2026-03-04T07:23:47.294816+00:00"
955,"Sortie du film Le Roman de Renard","Premier long métrage d'animation français et l'un des premiers d'Europe. Réalisé par Władysław Starewicz, il est une adaptation du conte médiéval.",1930,"L'Âge d'or d'Hollywood : Naissance et Apogée du Cinéma Américain","","PENDING","2026-03-04T07:23:47.294816+00:00"
956,"Première du film 'Les Lumières de la ville' (City Lights) de Charlie Chaplin","Sortie du film muet de Charlie Chaplin, bien après l'avènement du parlant, mais contenant une bande sonore synchronisée. Il démontre la persistance et l'attrait du cinéma muet malgré la popularité croissante du cinéma sonore.",1931,"L'Âge d'or d'Hollywood : Naissance et Apogée du Cinéma Américain","","PENDING","2026-03-04T07:23:47.294816+00:00"
957,"Première diffusion du film 'Citizen Kane' à New York","La première diffusion de 'Citizen Kane' d'Orson Welles marque une étape importante dans l'histoire du cinéma. Le film explore les thèmes du pouvoir, de la richesse et de la solitude, et remet en question l'image idéalisée des personnalités publiques.",1941,"L'Âge d'or d'Hollywood : Naissance et Apogée du Cinéma Américain","","PENDING","2026-03-04T07:23:47.294816+00:00"
