id,current_title,current_date,current_description,status,result_bucket,original_decision,model_decision,proposed_title,proposed_date_iso,confidence,evidence_level,reasoning_short,recommendation,delete_reason,final_decision,reclassification_reason
5916853d-08db-4b32-bd9c-cc351e9b49e6,Guerre de l'eau de Cochabamba,2000-01-01,"En 2000, Cochabamba s'embrase. La privatisation de l'eau par une multinationale américaine provoque une révolte populaire. La Guerre de l'eau devient un symbole de la lutte contre la marchandisation des ressources vitales.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,REVIEW,,,0.5,B,"The event is described as a 'war', implying a period, not a single day. Further investigation is needed to determine the exact start or end date, or if a specific event can be isolated.",Review to determine a more precise date or if the event should be reframed as a period.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
605d67df-54cc-4cd7-9b2d-899d8013cf6a,Construction des murs en pierre du Kremlin de Moscou,1367-01-01,"Sous le prince Dimitri Donskoï, les fortifications en bois du Kremlin de Moscou sont remplacées par des murs et des tours en pierre blanche, renforçant considérablement la défense de la ville et affirmant son statut de puissance émergente.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_TITLE,Construction du Kremlin de Moscou en pierre,1367-01-01,0.7,B,"Le titre est légèrement modifié pour plus de clarté. La date de 1367 est cohérente avec la description. Bien que la source Wikidata indique 1420, la description se concentre sur les murs de pierre de 1367.","Vérifier si d'autres phases de construction ont eu lieu en 1420, ce qui pourrait expliquer la date de Wikidata.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
a31b0c33-83d6-44ae-9186-b0e37a305e40,Le traité de Loudun met fin à la révolte des princes,1616-01-01,"Le traité de Loudun, signé en 1616, apaise la Révolte des Princes. Il marque une fragile réconciliation après les tensions entre Louis XIII et la noblesse, assurant, temporairement, la paix du royaume.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Traité de Loudun,1616-05-06,0.8,B,"Plusieurs sources concordantes indiquent que le traité de Loudun a été signé le 6 mai 1616, et non le 1er janvier 1616. Le titre est simplifié pour correspondre à l'appellation standard.",Mettre à jour la date avec la date correcte (6 mai 1616) et simplifier le titre. Vérifier que la description reste cohérente avec la nouvelle date.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
879222a1-24ea-4c81-9cd5-147e8a849525,Création du Fonds mondial pour la nature (WWF),1961-01-01,"La création du WWF en 1961 marque un tournant majeur dans la conservation environnementale globale. Cette organisation internationale a joué un rôle déterminant dans la protection de la faune et de la flore menacées, ainsi que de leurs habitats.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Création du Fonds mondial pour la nature (WWF),1961-04-29,0.8,B,Plusieurs sources indiquent que la création du WWF a eu lieu le 29 avril 1961. La description est cohérente avec cette date.,Mettre à jour la date de création du WWF avec le 29 avril 1961.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
945dd990-474c-4ba3-b9d2-ff4c79b8dc68,Première dissection publique à Bologne,1302-01-01,"En 1302, Bologne marque l'histoire : première dissection publique. Un pas audacieux vers la connaissance anatomique, défiant les tabous et ouvrant la voie à la médecine moderne.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.5,C,La date de 1302 pour la première dissection publique à Bologne n'est pas confirmée. Nécessite des sources plus solides pour valider la date et le lieu.,Rechercher des sources historiques primaires ou secondaires qui confirment la date et le lieu de la première dissection publique à Bologne. Vérifier si d'autres villes revendiquent également cet événement.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
7608e7eb-4d30-4ba3-9de0-b11b8862dab6,Instauration par Charlemagne de l'assemblée des plaids généraux,0780-01-01,"Vers 780, Charlemagne, roi des Francs, consolide son pouvoir en institutionnalisant les plaids généraux, des assemblées annuelles réunissant les principaux dignitaires laïcs et ecclésiastiques du royaume. Ces plaids permettent à Charlemagne de légiférer, de rendre la justice et de recevoir les serments de fidélité, renforçant ainsi son autorité sur un vaste territoire.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Institution des plaids généraux,0779-12-31,0.8,B,La date exacte de 780 est incertaine. Plusieurs sources indiquent que les plaids généraux ont été institués vers la fin des années 770. Le titre est légèrement reformulé pour plus de concision.,Mettre à jour la date pour refléter l'incertitude et reformuler légèrement le titre.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
04716715-42a6-4c25-aa8c-a0bc59442747,Première édition française du Petit Prince,1946-01-01,"La première édition française du *Petit Prince* en 1946 intervient dans un contexte d'après-guerre où la France se reconstruit et aspire à la paix et à l'espoir. L'œuvre d'Antoine de Saint-Exupéry, disparu en 1944, est perçue comme un message universel de fraternité et d'humanisme, trouvant un écho particulier dans une société marquée par les traumatismes de la guerre.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Première édition française du Petit Prince,1943-04-21,0.8,B,"La date de publication en français est estimée à environ deux semaines après la publication en anglais le 6 avril 1943, selon Wikipédia.",Mettre à jour la date avec la date approximative de la première édition française.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
4513af9f-518f-4ea5-8872-0d9afd7ade07,Suppression de l'ordre des Jésuites en France,1764-01-01,"L'Ordre des Jésuites est supprimé en France en 1772, suite à des pressions politiques et économiques, marquant une étape importante de la crise de l'Ancien Régime.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,Suppression de la Compagnie de Jésus en France,1764-11-26,0.8,B,"La date de suppression est imprécise. Plusieurs sources indiquent que la suppression a été prononcée par un édit de novembre 1764, enregistré par le Parlement le 26 novembre 1764. Le titre est légèrement modifié pour correspondre à l'appellation officielle.",Mettre à jour la date avec la date précise de l'enregistrement de l'édit de suppression par le Parlement.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
281255be-400a-4611-9647-3420377ba829,Achèvement de la Divine Comédie de Dante Alighieri,1320-01-01,"Achèvement de la Divine Comédie par Dante Alighieri, œuvre majeure de la littérature italienne et mondiale. Allégorie du voyage de l'âme à travers l'Enfer, le Purgatoire et le Paradis, elle reflète les croyances médiévales.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Achèvement de la Divine Comédie,,0.9,B,Le titre actuel est trop long. Le titre proposé est plus concis et respecte les consignes.,"Conserver la date actuelle (1320-01-01) car elle est mentionnée dans plusieurs sources, bien qu'il puisse y avoir une incertitude sur le jour exact.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
084152cb-66fa-4aa6-89a7-8f810d790ad9,Affrontement entre le comte de Blois Thibaud le Tricheur et les Normands,0961-01-01,"En 961, Thibaud le Tricheur, comte de Blois, Chartres et Tours, étend son influence en Normandie, entrant en conflit avec les Normands. Cet affrontement s'inscrit dans une période de tensions et de rivalités entre les puissances régionales, notamment les comtes de Blois et les ducs de Normandie, Richard Ier étant le duc à cette époque.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Conflit entre Thibaud le Tricheur et Richard Ier de Normandie,0961-01-01,0.9,B,"Le titre original est trop général. Le titre proposé est plus précis en mentionnant Richard Ier, duc de Normandie, ce qui rend l'événement plus singulier et identifiable. La description correspond bien à cette reformulation.",Update the title to reflect the specific conflict between Thibaud le Tricheur and Richard Ier of Normandy in 961.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
a8c2dda9-c1c4-451d-b774-3b9e35870b7d,Necker est renvoyé par Louis XVI,1789-01-01,"1789 : Louis XVI renvoie Necker, son ministre des Finances. Un acte lourd de conséquences qui enflamme Paris et précipite la Révolution. La confiance est rompue, le peuple gronde.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Renvoi de Jacques Necker,1789-07-11,0.8,B,"Plusieurs sources concordantes indiquent que Jacques Necker a été renvoyé le 11 juillet 1789, ce qui a contribué à l'agitation prérévolutionnaire.",Vérifier avec d'autres sources si le renvoi du 11 juillet est le plus pertinent à retenir. Ajuster la description si nécessaire.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9188ce95-cff2-43ff-aa73-c5cfa8655cb7,Saint Louis rentre en France,1254-01-01,"En 1254, Louis IX, dit Saint Louis, revient en France après sa croisade en Terre Sainte. Son retour marque la fin d'une période tumultueuse et est accueilli avec soulagement, malgré les lourdes pertes subies.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1254-00-00,0.8,B,"L'année du retour de Saint Louis en France est bien 1254, mais le jour et le mois exacts ne sont pas précisés dans la description. On met donc les mois et jours à 00.",Mettre à jour la date avec l'année 1254 et les mois et jours à 00.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
db67968d-ac5d-4ab2-b195-61388b853971,Création des premières lunettes correctrices,1285-09-08,"Le 8 septembre 1285, les premières lunettes correctrices sont créées à Florence, améliorant considérablement la qualité de vie des personnes souffrant de troubles de la vue.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Invention des lunettes,1285-09-08,0.8,B,"Le titre ""Invention des lunettes"" est plus concis et courant que ""Création des premières lunettes correctrices"". La date est conservée car mentionnée dans la description et l'audit précédent.","Conserver le titre ""Invention des lunettes"" et la date du 8 septembre 1285. Rechercher des sources supplémentaires pour confirmer la date exacte.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f993e2d9-abcf-44bd-bfa8-f83c5e7982b9,Création de la First Bank of the United States,1791-01-01,"Alexander Hamilton, premier Secrétaire au Trésor, supervise l'établissement de la First Bank of the United States, première banque nationale américaine, malgré l'opposition de Jefferson. Le bâtiment est inauguré sur Third Street à Philadelphie, alors capitale fédérale.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1791-02-25,0.8,B,Le projet de loi créant la First Bank of the United States a été adopté le 25 février 1791. La description est cohérente avec cet événement.,Mettre à jour la date au 25 février 1791.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
151a8656-e085-4370-8cdb-32ff83661035,Introduction du pousse-pousse (Japon),1869-01-01,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,L'audit précédent a soulevé des doutes sur la date exacte de l'introduction du pousse-pousse au Japon. Il est nécessaire de vérifier si des sources plus fiables peuvent confirmer cette date.,Effectuer une recherche approfondie pour confirmer la date d'introduction du pousse-pousse au Japon et identifier des sources plus fiables.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9497a97a-1b32-4ef1-8baa-95d27d9a81be,Ordonnance de Charles VI sur la peste,1400-01-01,"En 1400, sous le règne de Charles VI, la France est ravagée par des épidémies récurrentes de peste noire. L'ordonnance visait à organiser la lutte contre la maladie, notamment par des mesures de quarantaine et de contrôle sanitaire, impliquant les autorités municipales et ecclésiastiques.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,The date of the ordinance is uncertain. The previous audit also indicated insufficient evidence for the year 1400. Further research is needed to confirm the exact date of the ordinance.,Search for reliable sources that confirm the date of the ordinance issued by Charles VI regarding the plague. Check official archives or historical documents. Look for primary sources or scholarly articles that discuss the ordinance and it…,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
2bd8c36e-7316-40fc-9ddf-a55b6c9e0204,Bataille de Beyrouth-Ouest,1982-01-01,"Offensive israélienne contre les forces palestiniennes de l'OLP dans Beyrouth-Ouest, durant l'opération 'Paix en Galilée'. Siège intense de 70 jours impliquant l'armée israélienne (Tsahal) contre les combattants palestiniens et leurs alliés libanais.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,"L'audit précédent a identifié un conflit de date important. La description fait référence à 1982, mais les sources initiales pointent vers 1912 (bataille navale). Il faut investiguer plus avant pour déterminer s'il s'agit d'événements distincts ou d'une erreur. La présence de deux événements distincts avec des noms si…","Rechercher des sources fiables concernant la 'Bataille de Beyrouth-Ouest' en 1982, et vérifier s'il existe un événement distinct de la bataille navale de Beyrouth de 1912. Il faut déterminer si 'Bataille de Beyrouth-Ouest' est un terme sta…",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
b3bd7960-ee9e-4412-97d5-60f78ed7cfdb,Début de la rédaction du Dit des Heike,1200-01-01,"Vers 1200 débute la rédaction du Dit des Heike (Heike Monogatari), épopée majeure japonaise. Ce récit poignant relate la guerre de Genpei et l'ascension puis la chute du clan Taira, marquant profondément la culture japonaise.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Dit des Heike (début de rédaction),1200-01-01,0.8,B,Le titre est plus précis en indiquant le début de la rédaction. La date est conservée car elle correspond au début de la rédaction. L'événement est considéré comme singulier car il marque le commencement d'un processus créatif.,"Mettre à jour le titre pour plus de précision. Vérifier si une date de début de rédaction plus précise est disponible, mais conserver la date actuelle si aucune information plus précise n'est trouvée.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c826c45d-a000-4dd7-9853-95290937d6ed,Expéditions de Pépin contre l' Aquitaine,0760-01-01,"Dans les années 760, Pépin le Bref, roi des Francs, entreprend plusieurs expéditions militaires en Aquitaine pour soumettre le duc Waïfre, qui maintient une forte autonomie et refuse de reconnaître pleinement l'autorité franque. Ces campagnes visent à intégrer définitivement l'Aquitaine au royaume franc.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Guerres d'Aquitaine de Pépin le Bref,,0.9,A,"The original title refers to a series of expeditions, not a single event. The proposed title reflects this series of military campaigns. The description supports this interpretation.",Update the title to reflect the series of military campaigns led by Pepin the Short in Aquitaine.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
19e36464-6e4d-4f1c-af0e-a821d191c519,Campagne des FTP contre les infrastructures allemandes,1942-01-01,"En 1942, la Résistance française s'intensifie face à l'occupation allemande. Des groupes comme les Francs-Tireurs et Partisans (FTP) et des réseaux liés à la France Libre multiplient les actions de sabotage et les attentats contre les infrastructures et les forces d'occupation, visant à perturber l'effort de guerre allemand et à démoraliser l'ennemi.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Attentats et sabotages des FTP contre les infrastructures allemandes,,0.8,B,"Le titre actuel est trop général. Le titre proposé est plus précis et correspond mieux à la description. Il reste difficile de considérer cela comme un événement unique, mais c'est un regroupement acceptable d'actions.",Modifier le titre pour plus de précision. Envisager de diviser en événements plus spécifiques si des données plus précises sont disponibles.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
dc6895c7-69d1-4726-9122-0a9714b473f4,Premiers esclaves africains arrivés dans le Nouveau Monde,1502-10-01,"Les premiers esclaves africains arrivent dans les Amériques espagnoles, marquant le début de la traite transatlantique. Ce commerce d'êtres humains transformera profondément les sociétés des trois continents concernés.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Début de la traite transatlantique,,0.8,B,"Le titre actuel est trop spécifique et daté. Le début de la traite transatlantique est un terme plus générique et approprié, englobant l'événement décrit. La date exacte est difficile à confirmer, mais l'événement lui-même est bien documenté.",Vérifier et potentiellement ajouter des sources concernant le début de la traite transatlantique et les premières arrivées d'esclaves africains dans le Nouveau Monde.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f47d97bb-f41d-43a8-a0a9-18c209428262,João Vaz Corte-Real atteint Terre-Neuve,1472-01-01,"En 1472, João Vaz Corte-Real atteint Terre-Neuve, un jalon majeur de l'exploration portugaise. Cette expédition pionnière marque une potentielle première découverte européenne de l'Amérique du Nord, ouvrant la voie aux explorations futures.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de 1472 pour l'atteinte de Terre-Neuve par João Vaz Corte-Real est incertaine. Aucune source fiable ne confirme cette date avec certitude.,Rechercher des sources historiques fiables qui confirment ou infirment la date de 1472 pour l'expédition de João Vaz Corte-Real à Terre-Neuve. Vérifier si d'autres dates sont proposées et les évaluer.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
1751bb0b-53be-4b54-914e-cd004a527d99,Dernière attaque viking sur Paris,0910-01-01,"En 910, les Vikings, principalement des Danois et des Norvégiens, menèrent un raid sur Paris, bien que moins important que les sièges précédents. Le roi Charles le Simple, bien qu'ayant concédé la Normandie aux Vikings en 911, devait encore faire face à ces incursions.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Raids vikings sur Paris,0910-01-01,0.9,B,"Le titre actuel implique un événement unique, alors que la description suggère une série de raids. Le titre ""Raids vikings sur Paris"" est plus approprié. La date est conservée car mentionnée dans la description.","Modifier le titre pour refléter la nature répétée des raids vikings sur Paris, tout en conservant la date de 910 comme exemple spécifique.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f05a96e2-9551-4c5d-b4a3-99933e97294d,Bataille des Monts Mauriacus,0553-01-01,"En 553, la bataille des Monts Mauriacus voit les Francs triompher, consolidant leur domination sur l'Austrasie et marquant un tournant décisif dans la formation du royaume mérovingien.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,"L'audit précédent n'a pas permis de valider la date de 553 pour la bataille des Monts Mauriacus. Les sources fournies concernent la bataille des champs Catalauniques, ce qui est hors sujet. Il est nécessaire de trouver des sources fiables pour confirmer la date et le lieu de cette bataille.","Rechercher des sources fiables (articles historiques, publications académiques) qui confirment la date et le lieu de la bataille des Monts Mauriacus. Vérifier si 'Monts Mauriacus' est l'appellation la plus courante et officielle.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
63328422-afee-462e-8988-aa4230f7ab69,Le scandale du Dieselgate,2015-01-01,"Le Dieselgate a révélé une fraude massive de Volkswagen sur les émissions polluantes, ébranlant l'industrie automobile mondiale et sapant la confiance des consommateurs. L'impact environnemental et les conséquences juridiques furent considérables.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,2015-09-18,0.9,B,"L'avis de violation de l'EPA le 18 septembre 2015 est un point de départ clair et documenté du scandale. Bien que les pratiques aient pu être antérieures, cette date marque le début de la révélation publique et des conséquences juridiques.","Conserver la date du 18 septembre 2015. Ajouter des sources factuelles (articles de presse de l'époque, rapports de l'EPA).",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
700a2b03-f082-4c6d-86c1-07d591a0ffc4,Torricelli invente le baromètre à mercure,1643-01-01,"Evangelista Torricelli, assistant de Galilée, réalise sa célèbre expérience dans son laboratoire du Palazzo Pitti à Florence, démontrant que la pression atmosphérique peut soutenir une colonne de mercure dans un tube en verre scellé, réfutant ainsi le concept aristotélicien de 'l'horreur du vide'.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Invention du baromètre à mercure par Torricelli,1643-01-01,0.9,B,Le titre actuel est factuel mais peut être plus précis et standardisé. Le titre proposé est plus formel et correspond à une formulation courante pour cet événement. La description reste cohérente. La date est conservée car elle est cohérente avec la description.,Confirmer la date exacte de l'invention avec des sources supplémentaires si possible.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f9803a69-7d4d-41a5-a150-107740a9f3fe,Le comte Eudes II de Blois hérite de la Champagne,1019-01-01,"En 1019, à la mort de son oncle Étienne Ier, comte de Troyes et de Meaux, Eudes II de Blois hérite de la Champagne, consolidant ainsi la puissance de la maison de Blois dans le nord de la France. Cette acquisition territoriale marque une étape importante dans les ambitions d'Eudes II, qui cherchait à rivaliser avec le roi de France.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Héritage de Troyes et Meaux par Eudes II de Blois,1022-01-01,0.9,A,"L'article Wikipedia mentionne clairement l'héritage de Troyes et Meaux vers 1022, et non l'héritage de la Champagne en 1019. La description actuelle est donc incorrecte et doit être modifiée pour refléter l'héritage de Troyes et Meaux.",Mettre à jour le titre et la date pour correspondre à l'héritage de Troyes et Meaux en 1022. La description doit être modifiée en conséquence.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
925c3c70-2482-48d1-a09e-e7ac83102901,Invention de la bicyclette à pédales,1861-07-12,"Le 12 juillet 1861, Pierre Michaux invente la bicyclette à pédales, révolutionnant le transport individuel et créant un nouveau mode de locomotion.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,REVIEW,,,0,C,"L'audit précédent n'a pas permis de valider la date de 1861. Les sources actuelles concernent la bicyclette de sécurité, un modèle ultérieur. La date de l'invention de la bicyclette à pédales reste incertaine. Il faut vérifier si Pierre Michaux est bien l'inventeur et si la date est correcte.",Rechercher des sources externes fiables qui confirment la date exacte de l'invention de la bicyclette à pédales et le rôle exact de Pierre Michaux.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c09af671-4d31-428e-a7de-5361a84d1044,Inauguration du Central Park Tower à New York,2020-01-01,"L'inauguration de la Central Park Tower en 2020 marque l'achèvement d'un des plus hauts bâtiments résidentiels au monde, redéfinissant l'architecture de luxe à New York. Sa construction témoigne des prouesses techniques et de l'ambition du marché immobilier haut de gamme.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Ouverture de la Central Park Tower,2020-01-01,0.7,B,"The current title includes 'inauguration', which is less precise than 'ouverture'. The date is kept as is, based on the description.",Verify the exact date of the opening with more reliable sources.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
477af2c1-5d6c-44f5-b59d-8caed008a489,Première observation de Sirius par les astronomes chinois,0140-01-01,"En 140, les astronomes chinois réalisent la première observation documentée de Sirius, contribuant au développement de l'astronomie antique.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,L'information concernant la première observation de Sirius par les astronomes chinois en 140 n'est pas facilement vérifiable. Les sources consultées ne confirment pas cette date précise.,Effectuer des recherches plus approfondies dans des sources spécialisées en histoire de l'astronomie chinoise pour confirmer la date et la nature de cette observation. Consulter des ouvrages ou articles scientifiques traitant de l'histoire…,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
70c493bf-6b54-47f2-a60e-c73d9275d523,Première utilisation de la fourchette en France,1533-01-01,"L'introduction de la fourchette à la cour de France est attribuée à Catherine de Médicis, reine consort de France, lors de son mariage avec Henri II en 1533. Bien que la fourchette existât déjà en Italie, Catherine l'a popularisée à la cour française, marquant un changement dans les habitudes de table et un symbole de raffinement.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Introduction de la fourchette en France,1533-01-01,0.8,B,"Le titre actuel implique une première utilisation unique, ce qui est difficile à prouver. Le titre proposé est plus général et correspond mieux à la description qui parle d'introduction et de popularisation. La date de 1533 est cohérente avec la description.",Vérifier si des sources plus précises existent concernant la date exacte de l'introduction de la fourchette par Catherine de Médicis.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
52f32753-4f77-4cf7-9b03-17ec661049bc,Sécheresse en Amazonie brésilienne,2010-01-01,La sécheresse de 2010 en Amazonie a ravagé la biodiversité et affecté les communautés locales. Cette catastrophe majeure a exacerbé les effets du changement climatique et mis en évidence la fragilité de l'écosystème amazonien.,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de 2010 pour la sécheresse en Amazonie brésilienne n'est pas confirmée. Il faut rechercher des sources fiables qui valident cette date.,"Rechercher des sources externes (articles de presse, rapports scientifiques) qui confirment la date de 2010 pour la sécheresse en Amazonie brésilienne. Si aucune source fiable ne confirme cette date, envisager de supprimer l'événement ou d…",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9fc35ffb-bb7d-4ede-9899-8d733f755fbc,Bataille de Thessalonique,1040-01-01,"En 1040, la bataille de Thessalonique marque une tentative bulgare de reprendre la ville clé. Bien que finalement repoussée, elle révèle la fragilité byzantine et annonce les troubles à venir dans les Balkans.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_DATE,Bataille de Thessalonique,1000-01-01,0.9,B,"La date de 1040 est incorrecte. Les sources indiquent plutôt l'an 1000 (Wikidata) ou 995 (Wikipedia). Je propose de retenir 1000, qui est l'information la plus précise disponible. La description devra être mise à jour pour correspondre à cette date.",Mettre à jour la date de la bataille de Thessalonique à 1000-01-01 et vérifier/corriger la description.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
d8816694-0534-4432-b3d1-9b8925ca8ee5,Guerre du Tonneau,1774-01-01,"La Guerre du Tonneau (1774) : une crise politique majeure à Genève ! Des bourgeois en colère contestent le pouvoir aristocratique, réclamant plus de droits et de représentation. Un prélude à la Révolution !",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,The provided sources are about a building called 'Le Tonneau' and not the political event described as 'Guerre du Tonneau'. The date 1774 is not confirmed by reliable sources. Further research is needed to validate the event and its date.,Requires further investigation to find reliable sources confirming the event 'Guerre du Tonneau' and its date.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
7a6bf247-f99b-4c20-b082-6235cb33145c,Paix de Gisors,0965-01-01,"La ""Paix de Gisors"" en 965 est un événement politique majeur en Normandie, marquant une rencontre entre Richard Ier, duc de Normandie, et probablement des représentants du roi Lothaire de France. L'objectif principal était de stabiliser les relations entre le duché normand et le royaume franc, potentiellement en lien avec les tensions frontalières et les ambitions normandes.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.1,C,"La date de 965 pour la ""Paix de Gisors"" n'est pas confirmée par des sources facilement accessibles. L'article Wikipédia sur Gisors ne mentionne pas spécifiquement cet événement. Il est nécessaire de trouver des sources historiques primaires ou secondaires fiables pour valider l'existence et la date de cet événement.","Effectuer une recherche approfondie dans des bases de données historiques et des publications académiques pour trouver des mentions de la ""Paix de Gisors"" et sa date. Consulter des ouvrages sur l'histoire de la Normandie au Xe siècle.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
e6a2ce6f-65cb-4f4a-b440-77b9eef7de0f,Newton découvre le calcul infinitésimal,1665-01-01,"En 1665, Isaac Newton développe le calcul infinitésimal, un outil mathématique révolutionnaire permettant d'étudier le changement continu et les mouvements des corps.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Découverte du calcul infinitésimal par Isaac Newton,,0.8,B,L'année exacte de la découverte du calcul infinitésimal par Newton est incertaine. Il est préférable de supprimer la date précise.,Supprimer la date précise.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
