id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
f9803a69-7d4d-41a5-a150-107740a9f3fe,Le comte Eudes II de Blois hérite de la Champagne,1019-01-01,UPDATE_BOTH,REVIEW,Héritage de Troyes et Meaux par Eudes II de Blois,1022-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'article Wikipedia mentionne clairement l'héritage de Troyes et Meaux vers 1022, et non l'héritage de la Champagne en 1019. La description actuelle est donc incorrecte et doit être modifiée pour refléter l'héritage de Troyes et Meaux.",Mettre à jour le titre et la date pour correspondre à l'héritage de Troyes et Meaux en 1022. La description doit être modifiée en conséquence.
925c3c70-2482-48d1-a09e-e7ac83102901,Invention de la bicyclette à pédales,1861-07-12,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"L'audit précédent n'a pas permis de valider la date de 1861. Les sources actuelles concernent la bicyclette de sécurité, un modèle ultérieur. La date de l'invention de la bicyclette à pédales reste incertaine. Il faut vérifier si Pierre Michaux est bien l'inventeur et si la date est correcte.",Rechercher des sources externes fiables qui confirment la date exacte de l'invention de la bicyclette à pédales et le rôle exact de Pierre Michaux.
c09af671-4d31-428e-a7de-5361a84d1044,Inauguration du Central Park Tower à New York,2020-01-01,UPDATE_TITLE,REVIEW,Ouverture de la Central Park Tower,2020-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The current title includes 'inauguration', which is less precise than 'ouverture'. The date is kept as is, based on the description.",Verify the exact date of the opening with more reliable sources.
8fcb6009-9cef-451d-af96-6826a1e865a1,Révolte des canuts de Lyon,1834-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The title and description are accurate. While the previous review suggested a more precise date, there isn't strong evidence to support it. Keeping the year is a reasonable compromise.",Keep the current title and date (year).
477af2c1-5d6c-44f5-b59d-8caed008a489,Première observation de Sirius par les astronomes chinois,0140-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'information concernant la première observation de Sirius par les astronomes chinois en 140 n'est pas facilement vérifiable. Les sources consultées ne confirment pas cette date précise.,Effectuer des recherches plus approfondies dans des sources spécialisées en histoire de l'astronomie chinoise pour confirmer la date et la nature de cette observation. Consulter des ouvrages ou articles scientifiques traitant de l'histoire…
f3217950-4853-48d2-a5d2-c3b1fb64ab88,Construction de la Tour Galata à Constantinople,1348-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de construction de la Tour Galata (1348) n'est pas confirmée par les sources actuelles. Il faut trouver des sources plus fiables pour valider cette date.,"Rechercher des sources fiables (articles d'histoire, publications académiques) qui confirment l'année de construction de la Tour Galata."
70c493bf-6b54-47f2-a60e-c73d9275d523,Première utilisation de la fourchette en France,1533-01-01,UPDATE_TITLE,REVIEW,Introduction de la fourchette en France,1533-01-01,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel implique une première utilisation unique, ce qui est difficile à prouver. Le titre proposé est plus général et correspond mieux à la description qui parle d'introduction et de popularisation. La date de 1533 est cohérente avec la description.",Vérifier si des sources plus précises existent concernant la date exacte de l'introduction de la fourchette par Catherine de Médicis.
52f32753-4f77-4cf7-9b03-17ec661049bc,Sécheresse en Amazonie brésilienne,2010-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 2010 pour la sécheresse en Amazonie brésilienne n'est pas confirmée. Il faut rechercher des sources fiables qui valident cette date.,"Rechercher des sources externes (articles de presse, rapports scientifiques) qui confirment la date de 2010 pour la sécheresse en Amazonie brésilienne. Si aucune source fiable ne confirme cette date, envisager de supprimer l'événement ou d…"
f92a6ab4-3ac9-4e7e-a383-6cd9fa9fb404,Dissolution de l'Assemblée nationale par Chirac,1997-01-01,UPDATE_BOTH,REVIEW,Dissolution de l'Assemblée nationale française de 1997,1997-04-21,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de dissolution est le 21 avril 1997. Le titre doit être plus précis pour éviter la confusion avec d'autres dissolutions.,Conserver le titre et la date proposés. Vérifier que le titre est bien l'appellation la plus courante.
1879da59-9ccd-4f39-a6e2-fe45b35fef7c,Mariage de Jeanne de France et Louis d'Orléans,1476-01-01,KEEP,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre et la date semblent corrects et cohérents avec la description. Bien que la preuve ne soit pas irréprochable, elle est acceptable.",Conserver l'événement tel quel.
da481700-9a91-45f6-8990-48cc75e36a99,Assaut de Querétaro et chute de Maximilien Ier,1867-01-01,UPDATE_BOTH,UPDATE_BOTH,Siège de Querétaro,1867-02-05,true,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre original est trop long et inclut une conséquence. 'Siège de Querétaro' est l'appellation la plus courante. La date du 5 février correspond au début du siège, comme indiqué dans la description.",Appliquer les modifications. Vérification complémentaire non nécessaire.
9fc35ffb-bb7d-4ede-9899-8d733f755fbc,Bataille de Thessalonique,1040-01-01,UPDATE_DATE,REVIEW,Bataille de Thessalonique,1000-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"La date de 1040 est incorrecte. Les sources indiquent plutôt l'an 1000 (Wikidata) ou 995 (Wikipedia). Je propose de retenir 1000, qui est l'information la plus précise disponible. La description devra être mise à jour pour correspondre à cette date.",Mettre à jour la date de la bataille de Thessalonique à 1000-01-01 et vérifier/corriger la description.
d8816694-0534-4432-b3d1-9b8925ca8ee5,Guerre du Tonneau,1774-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,The provided sources are about a building called 'Le Tonneau' and not the political event described as 'Guerre du Tonneau'. The date 1774 is not confirmed by reliable sources. Further research is needed to validate the event and its date.,Requires further investigation to find reliable sources confirming the event 'Guerre du Tonneau' and its date.
6f731167-c988-42ea-a7dd-85de28ccf87e,Publication du premier magazine d'échecs,1836-01-01,KEEP,KEEP_ACCEPTABLE,,,false,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Plusieurs sources (dont des bibliothèques numérisées) confirment l'existence et la date de lancement du magazine 'Le Palamède' en 1836. Bien que la preuve ne soit pas irréprochable, elle est suffisamment solide pour conserver l'événement.",Conserver l'événement avec le titre et la date actuels.
7a6bf247-f99b-4c20-b082-6235cb33145c,Paix de Gisors,0965-01-01,REVIEW,REVIEW,,,true,C,0.1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de 965 pour la ""Paix de Gisors"" n'est pas confirmée par des sources facilement accessibles. L'article Wikipédia sur Gisors ne mentionne pas spécifiquement cet événement. Il est nécessaire de trouver des sources historiques primaires ou secondaires fiables pour valider l'existence et la date de cet événement.","Effectuer une recherche approfondie dans des bases de données historiques et des publications académiques pour trouver des mentions de la ""Paix de Gisors"" et sa date. Consulter des ouvrages sur l'histoire de la Normandie au Xe siècle."
aabd0af8-ac90-4a82-a7bf-547874b54ba7,Apparition des premières guildes de boulangers,1200-01-01,KEEP_ACCEPTABLE,DELETE,Création des guildes de boulangers,,true,B,0.7,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un processus graduel, mais il est possible de le reformuler pour qu'il soit acceptable. Le titre est modifié pour refléter la création des guildes, plutôt que leur apparition, ce qui est plus factuel.","Conserver avec un titre reformulé pour refléter la création des guildes, tout en reconnaissant que cela reste un processus et non un événement ponctuel."
d5317bde-a7e3-420a-bae9-d8c673dc76a2,Début de la colonisation du Congo Belge,1885-01-01,UPDATE_BOTH,UPDATE_BOTH,Création du Congo Belge,1908-11-15,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,La date et le titre actuels sont incorrects. Le Congo Belge a été créé le 15 novembre 1908.,Mettre à jour le titre et la date pour refléter la création du Congo Belge.
9d573b74-2c0a-4e01-b37a-c1bdd352ddcb,Début de la construction du Fort de Lahore,1566-01-01,UPDATE_BOTH,UPDATE_BOTH,Reconstruction du Fort de Lahore,1593-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,La description indique clairement que la reconstruction a débuté en 1593 sous Akbar. Le titre est modifié pour refléter plus précisément l'événement principal décrit dans la description.,Mettre à jour la date à 1593 et le titre pour correspondre à l'événement principal décrit dans la description. Le terme 'reconstruction' est plus précis que 'construction' compte tenu du texte.
ec563b78-da8d-4d56-8f2b-e8c72b174fdc,Mungo Park atteint le fleuve Niger,1796-07-20,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Exploration du fleuve Niger par Mungo Park,1796-07-20,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Bien que la date exacte soit difficile à confirmer avec une certitude absolue, plusieurs sources indiquent que Mungo Park a atteint le fleuve Niger en juillet 1796. Le titre est modifié pour refléter l'ensemble de son exploration plutôt qu'un simple point de contact.","Conserver la fiche avec le titre et la date proposés, en reconnaissant une incertitude mineure quant à la date exacte."
e6a2ce6f-65cb-4f4a-b440-77b9eef7de0f,Newton découvre le calcul infinitésimal,1665-01-01,UPDATE_DATE,REVIEW,Découverte du calcul infinitésimal par Isaac Newton,,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'année exacte de la découverte du calcul infinitésimal par Newton est incertaine. Il est préférable de supprimer la date précise.,Supprimer la date précise.
0c362acd-a86a-403e-a378-c0f4370322ed,Invention du bateau à vapeur par Jouffroy d'Abbans,1783-01-01,UPDATE_TITLE,REVIEW,Démonstration du Pyroscaphe par Jouffroy d'Abbans,1783-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est trop général. La description se concentre sur la démonstration du Pyroscaphe. Le titre proposé est plus précis et correspond mieux à la description.,"Vérifier d'autres sources pour confirmer la date et la nature de l'événement, mais le titre est plus précis."
4c2b4900-f500-4b63-8384-cad81d09ed92,Approbation du premier vaccin contre le cancer (Gardasil),2006-01-01,UPDATE_DATE,UPDATE_DATE,Approbation du vaccin Gardasil,2006-06-08,false,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La date du 1er janvier 2006 est incorrecte. Plusieurs sources fiables confirment que le Gardasil a été approuvé par la FDA le 8 juin 2006. Le titre est simplifié pour plus de concision.,Confirmer l'approbation par la FDA le 8 juin 2006 via le site officiel de la FDA.
8c1b31ae-6fd8-48e2-ae69-da578f8710ae,Fondation de l’ENA,1945-01-01,UPDATE_DATE,UPDATE_DATE,Fondation de l'École nationale d'administration,1945-10-09,false,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le Journal officiel du 9 octobre 1945 publie le décret de création de l'ENA. Le titre est légèrement modifié pour correspondre à l'appellation complète. La description est cohérente avec cette date.,Ajouter une référence au Journal officiel comme source.
803a333e-efed-45a7-8128-1199da8e2ece,Découverte de la vitamine C par Albert Szent-Györgyi,1932-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description et le titre sont cohérents. Bien que l'année exacte puisse être débattue, l'événement est bien documenté et le titre est clair.",Conserver la fiche en l'état. Vérifier si d'autres sources permettent de préciser la date.
9c2533a9-3b6f-4b53-9226-1205e439fd3a,Invention de la machine à écrire par Christopher Latham Sholes,1868-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,B,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Bien que l'année exacte soit difficile à confirmer avec une source unique et irréfutable, plusieurs sources mentionnent 1868 comme l'année de l'invention de la machine à écrire par Sholes. Le titre est clair et la description cohérente.",Conserver l'événement avec le niveau de confiance actuel. Ajouter des sources supplémentaires si disponibles.
162e91d4-a2e5-4b68-8e60-c1e3d34deb1c,Fondation de Singapour par Sir Stamford Raffles,1819-01-01,UPDATE_DATE,REVIEW,Fondation de Singapour par Stamford Raffles,1819-01-29,true,B,0.8,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"L'audit précédent a identifié le 29 janvier 1819 comme date de débarquement de Stamford Raffles à Singapour, ce qui correspond à la fondation. La description est cohérente.",Mettre à jour la date au 29 janvier 1819.
8fe29348-672c-4405-a54d-6961b53f6a79,Accord commercial entre Pise et l'Égypte fatimide,1156-01-01,KEEP_ACCEPTABLE,REVIEW,Accord commercial entre Pise et l'Égypte fatimide,1156-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Bien qu'il n'y ait pas de confirmation directe de cet accord en 1156, la description est cohérente et l'événement est plausible dans le contexte de l'époque. L'absence de sources solides justifie un niveau de confiance faible.",Conserver l'événement avec une note indiquant le manque de sources directes confirmant la date exacte.
df685a4e-88ae-43b3-a747-751cd0ce7f30,Identification de Gliese 581g,2010-01-01,UPDATE_TITLE,REVIEW,Découverte de Gliese 581g,2010-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le titre 'Découverte de Gliese 581g' est plus précis et courant que 'Identification de Gliese 581g'. La date de 2010 est cohérente avec la description.,"Vérifier si 'Annonce de la découverte de Gliese 581g' serait encore plus approprié, mais 'Découverte de Gliese 581g' est acceptable."
dbc69022-7f48-4ff2-8b80-4a598facc9b2,Ptolémée écrit l'Almageste,0150-01-01,UPDATE_TITLE,REVIEW,Publication de l'Almageste,0150-01-01,true,C,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre original est trop centré sur l'auteur. Le titre 'Publication de l'Almageste' est plus générique et correspond mieux à l'événement. La date est conservée car elle est cohérente avec la description, bien que sa précision soit faible.",Rechercher des sources plus précises concernant la date de publication de l'Almageste.
b39ce22c-f975-4e2b-aa80-6dbac14c8e3f,Raimon-Bérenger IV s'unit à Pétronille,1150-01-01,UPDATE_TITLE,REVIEW,Mariage de Raimond-Bérenger IV de Barcelone et de Pétronille d'Aragon,,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre actuel est correct mais le titre proposé est plus formel et précis, correspondant à un standard historiographique. La date est cohérente avec la description.",Aucune autre action nécessaire.
3c7a4b41-851d-436c-a46f-01dafaec1edb,Première représentation du Bourgeois gentilhomme de Molière,1670-10-14,UPDATE_BOTH,UPDATE_BOTH,Première représentation du Bourgeois gentilhomme,1671-06-17,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date dans la description (17 juin 1671) contredit la date actuelle (14 octobre 1670). La date de la description est la bonne. Le titre doit être mis à jour pour enlever la date.,Mettre à jour le titre et la date pour correspondre à la première représentation du Bourgeois gentilhomme le 17 juin 1671.
c85b0329-c5bf-436e-aa26-a373346c6a3a,"Enquête sur l'affaire Clearstream 2, des liens présumés entre élite politique et secteur financier",2005-01-01,UPDATE_BOTH,REVIEW,Affaire Clearstream 2,2004-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre actuel est trop long et inclut des détails superflus. L'affaire Clearstream 2 est l'appellation standard. La description indique que l'affaire débute en 2004.,Aucune recommandation supplémentaire.
8303f658-2339-4a38-bae8-2fbdb860740d,Retour de Christophe Colomb de son premier voyage en Amérique,1493-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date exacte du retour de Christophe Colomb en Europe après son premier voyage en Amérique est incertaine. Les sources disponibles ne permettent pas de confirmer le 1er janvier 1493.,"Rechercher des sources fiables (archives, journaux de bord, correspondances) qui précisent la date du retour de Christophe Colomb en Europe. Consulter des ouvrages d'histoire maritime et des biographies de Christophe Colomb."
5e84a326-bcee-437b-bcd9-d810a43e7831,Adoption du Statut de Rome par la Sierra Leone,2002-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,preuve_insuffisante,L'information semble correcte mais manque de sources directes confirmant l'adoption par la Sierra Leone en 2002. Pas de nouvelles sources disponibles.,Rechercher des sources directes confirmant l'adoption du Statut de Rome par la Sierra Leone en 2002.
2b8c663e-9051-4d6e-9a77-80e7a9799b43,Lancement du 'Flowbee' (tondeuse à cheveux),1980-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Lancement du Flowbee,1980-01-01,false,C,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est simplifié. La date est conservée car elle est dans la description, mais le niveau de preuve reste faible sans sources externes.",Rechercher des sources plus précises pour confirmer la date de lancement du Flowbee.
7bf71d45-cead-4993-8b8e-bf1f7e9383c8,Invention de la machine à coudre,1829-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The title is acceptable and the description is consistent. However, the exact date is still uncertain, but the year is likely correct based on available information.","Keep the entry as is, but consider further research to confirm the exact date of the invention."
b48c70d0-e86a-48de-a381-ef0f36e76365,Première utilisation du télégraphe électrique,1837-01-01,UPDATE_DATE,REVIEW,,1837-01-24,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date du 1er janvier est trop vague. Plusieurs sources (dont l'audit précédent) indiquent le 24 janvier 1837 comme date de la première démonstration publique du télégraphe électrique par Samuel Morse. Le titre est acceptable.,Mettre à jour la date avec le 24 janvier 1837 et vérifier si la description nécessite une adaptation mineure pour refléter plus précisément cet événement.
4764b56c-be2e-43e6-85ee-033b2cee5d46,Irène devient impératrice byzantine,0797-01-01,UPDATE_BOTH,UPDATE_BOTH,Accession au trône d'Irène l'Athénienne,0797-08-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est acceptable mais peut être amélioré pour plus de précision. La date est incorrecte. Irène est devenue impératrice en août 797 après avoir déposé son fils Constantin VI. Le titre proposé est plus formel et précis. La date est corrigée selon les sources historiques.,Vérifier si le titre 'Accession au trône d'Irène l'Athénienne' est l'appellation la plus officielle ou standard. Confirmer la date exacte (jour) de l'accession au trône.
c5eaa478-e14b-48d6-b500-90eb85b53f78,Nouvelles modalités de calcul des pensions du secteur public,1983-01-01,UPDATE_TITLE,REVIEW,Réforme des retraites de 1983 (France),1983-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le titre actuel est trop vague. La description indique clairement qu'il s'agit de la réforme des retraites de 1983. Le nouveau titre est plus précis et correspond à l'événement décrit. L'ajout de '(France)' permet de lever toute ambiguité.,Vérifier si le titre proposé est l'appellation la plus courante et officielle de cette réforme. Ajouter des sources externes pour renforcer la confiance.
370519f2-fc8c-461d-94e9-6ffd95d85fd9,Expédition contre les Avars en Basse-Autriche . Vassalisation de la Bohême,0791-01-01,UPDATE_TITLE,REVIEW,Expédition de Charlemagne contre les Avars,0791-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre initial est trop long. La vassalisation de la Bohême est un événement distinct, bien que lié. Le titre proposé se concentre sur l'expédition principale. La date est conservée car elle est mentionnée dans la description.",Créer une fiche distincte pour la vassalisation de la Bohême si elle est jugée suffisamment importante.
7fa8841d-6532-431f-87a4-dbebc0a4be16,La Gazette devient journal officiel,1672-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The provided sources relate to the 'Journal officiel de la République française', which started in 1868, and not to 'La Gazette' in 1672. It's unclear if 'La Gazette' became an official journal in 1672 or if the description conflates it with the later 'Journal officiel'. Further research is needed to clarify the relat…",Investigate the historical context of 'La Gazette' in 1672 and its potential role as an official journal. Determine if the description accurately reflects the events of that time or if it's a misinterpretation or conflation with the later …
1a641da5-3253-413d-be29-4338c0f6e788,Naufrage du Valbanera,1919-01-01,UPDATE_DATE,UPDATE_DATE,,1919-09-19,false,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La date du 19 septembre 1919 est largement reconnue comme la date du naufrage du Valbanera. La description est cohérente avec cette date.,Mettre à jour la date avec la date correcte du naufrage (1919-09-19).
d4694a31-7be2-46eb-847b-34c3fc7a98ec,Début de la construction de Chan Chan,1350-01-01,UPDATE_BOTH,REVIEW,Construction de Chan Chan,0850-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Wikidata (Q277540) indique 850 comme date de début de la construction. Le titre est simplifié pour plus de clarté et correspond à l'événement. L'événement décrit un processus, pas un événement singulier.",Mettre à jour la date à 850 et le titre à 'Construction de Chan Chan'.
5919ad05-48da-49af-b047-c4e81afb5c5f,Début de la Guerre des Boers en Afrique du Sud,1880-01-01,UPDATE_BOTH,UPDATE_BOTH,Première Guerre des Boers,1880-12-16,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement actuel est ambigu car il existe deux guerres des Boers. La date actuelle est incorrecte. La Première Guerre des Boers a commencé le 16 décembre 1880.,Mettre à jour le titre et la date pour spécifier la Première Guerre des Boers.
6f7e23ce-f5d3-483a-b6a7-5b3f7b38fd43,Mort d'al-Mundhir Ier al-Tujibi,1018-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La description correspond bien à l'événement. La date est plausible compte tenu du contexte de la désintégration du califat de Cordoue. On peut supposer que des sources existent, même si elles ne sont pas directement accessibles ici.","Conserver l'événement en l'état. Une recherche plus approfondie de sources serait idéale, mais l'information semble raisonnablement fiable."
2777fc5f-264e-4c88-83f6-c0451849964d,Catastrophe ferroviaire de Thumeries en France,1948-01-01,UPDATE_DATE,REVIEW,,1948-02-17,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'audit précédent a identifié le 17 février 1948 comme date probable de l'accident, avec plusieurs sources le confirmant. La description est cohérente avec cette date.","Conserver la date du 17 février 1948, en l'absence de contre-indication forte."
9d29b1c9-acca-494c-a48c-6a83312a8744,Saint Louis impose la monnaie royale,1263-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,preuve_insuffisante,L'audit précédent et les sources actuelles ne permettent pas de valider la date de 1263. Les sources externes fournies ne concernent pas l'événement décrit.,Rechercher des sources fiables confirmant la date de l'imposition de la monnaie royale par Saint Louis.
5fbbb1e2-f1fe-40ac-a98a-6b2fa9b29e27,Incendie du foyer de travailleurs d’Aubervilliers,1970-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date exacte de l'incendie n'est pas confirmée. Il faut trouver une source fiable pour valider la date de 1970.,Rechercher des articles de presse ou des archives qui mentionnent l'incendie du foyer de travailleurs immigrés à Aubervilliers en 1970 pour confirmer la date.
204973f2-0100-4cde-8c2f-1d6205f80869,Fondation du Théâtre des Arts à Paris,1793-01-01,UPDATE_TITLE,REVIEW,Création du Théâtre des Arts,1793-01-01,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est trop précis (localisation à Paris). Le titre proposé est plus général et correspond mieux à la description. La date est conservée car elle est mentionnée dans la description.,Mettre à jour le titre pour plus de généralité.
6fefa7f5-fa8c-4b84-b5d3-1ee8418ce034,Premier message commercial par satellite,1962-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'événement est potentiellement important mais la date et la nature exacte du ""premier message commercial par satellite"" restent à confirmer. L'audit précédent et les sources actuelles ne permettent pas de valider l'information.",Rechercher des sources fiables qui précisent la date et la nature exacte du premier message commercial transmis par satellite. Vérifier si l'événement décrit correspond au lancement d'un satellite spécifique ou à une transmission particuli…
1a3745cc-918c-4e02-afcf-ca2c0bd1870f,Adoption de la Convention CITES,1973-01-01,UPDATE_DATE,UPDATE_DATE,,1973-03-03,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de signature de la Convention CITES est le 3 mars 1973. De nombreuses sources fiables confirment cette date.,Mettre à jour la date au 3 mars 1973.
cf30b7ed-5bc5-48cf-8d71-0ce78c6d18bd,Deuxième défaite du Roi de France à Varaville face à Guillaume le Conquérant,1057-01-01,UPDATE_BOTH,UPDATE_BOTH,Bataille de Varaville,1058-01-01,true,A,1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description indique clairement que la bataille de Varaville a eu lieu en 1058. Le titre actuel est incorrect et doit être mis à jour. Le titre proposé est plus concis et standard.,Mettre à jour le titre et la date pour refléter les informations correctes sur la bataille de Varaville.
eafa3bf6-d1c9-4bd7-a4b4-7db085b8a328,Sixième croisade menée par Frédéric II,1228-01-01,UPDATE_DATE,REVIEW,Sixième croisade,1228-11-09,true,B,0.9,INSUFFICIENT_EVIDENCE,preuve_insuffisante,La date de début de la sixième croisade est le 9 novembre 1228. Le titre est simplifié pour plus de concision.,Mettre à jour la date de l'événement avec la date de début de la sixième croisade et simplifier le titre.
759eebce-f337-46e3-bae0-ab0258a2151d,Fondation du Cyclists' Touring Club,1878-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent a identifié un problème de date potentielle. Il faut vérifier la date de fondation du Cyclists' Touring Club et s'assurer qu'elle correspond à la description et aux sources.,Rechercher des sources fiables (autres que Wikipédia et Wikidata) confirmant la date de fondation du Cyclists' Touring Club. Comparer avec les informations disponibles sur le Touring Club Suisse pour éviter toute confusion.
e575e77f-9ccb-403b-97e6-d0357c47dd9b,Lancement du satellite artificiel XMM-Newton par l'ESA,1999-01-01,UPDATE_BOTH,UPDATE_BOTH,Lancement du satellite XMM-Newton,1999-12-10,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de lancement du satellite XMM-Newton est le 10 décembre 1999. Le titre est plus clair sans mentionner l'ESA.,Vérifier que la description correspond bien au lancement du 10 décembre 1999.
814fed69-84b4-427f-b227-7af31c9fb2ba,Création de l'ICANN,1998-01-01,UPDATE_DATE,REVIEW,Création de l'ICANN,1998-09-18,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La date de création de l'ICANN est le 18 septembre 1998. La description mentionne l'année 1998, ce qui est cohérent.",Confirmer la date exacte de création de l'ICANN via des sources officielles.
2162be68-6e36-4284-87fb-d687b7e2cc7d,Fondation de la Pennsylvanie,1681-01-01,UPDATE_DATE,REVIEW,Fondation de la Pennsylvanie,1681-03-04,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de fondation de la Pennsylvanie est le 4 mars 1681 (date de la charte royale).,Mettre à jour la date avec la date exacte de la charte royale.
f7ff3f47-e1d6-405b-8c0c-adec4a18c0eb,Prise du château de Beynac par Richard Cœur de Lion,1197-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de 1197 pour la prise du château de Beynac par Richard Cœur de Lion n'est pas confirmée. Wikidata indique une inception du château en 1200. Il faut vérifier si le siège a bien eu lieu et si oui, en quelle année.",Rechercher des sources historiques fiables qui mentionnent spécifiquement l'année de la prise du château de Beynac par Richard Cœur de Lion. Vérifier si le siège a bien eu lieu.
6660623c-1a27-4e34-afa2-f02d92476420,Création du Ministère des Affaires Culturelles,1959-01-01,UPDATE_DATE,REVIEW,,1959-07-23,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de création du Ministère des Affaires Culturelles est le 23 juillet 1959 (date du décret). La description est cohérente avec cette date. Plusieurs sources concordantes confirment cette date.,Mettre à jour la date avec la date exacte de création du ministère.
