id,titre,date_in_db,date_candidate,precision,status,result_bucket,confidence,needs_human_review,recommendation,matched_article_fr,matched_article_en,wikidata_id
50b4294c-6247-47f5-93b6-0177aa4710af,Massacre des Latins,1182-01-01,1182-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,wikipedia_fr_article,,Q1246569
f1b5bfe9-4a00-4805-88e0-365730e54244,Découverte de la Nouvelle-France par Jacques Cartier,1534-01-01,1534-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1534 comme l'année de la découverte de la Nouvelle-France par Jacques Cartier.,wikipedia_fr_article,wikipedia_en_article,Q7321
406ef2d7-dc6f-426f-a101-280f57540404,Création de la première banque centrale (Suède),1668-01-01,1668-01-01,year,CONFIRMED,confirme,1,false,No change needed.,Banque de Suède,,Q564652
bcaad286-8475-440f-b337-b68f74997ebd,Édit de Compiègne (persécutions religieuses),1535-01-01,1535-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables confirmant l'année de l'Édit de Compiègne.,,,
77254478-2741-4941-a997-c6e9a16324fd,Création de la Fédération abolitionniste internationale,1875-01-01,1875-01-01,year,DISPUTED_DATE,date_disputee,0.6,true,Vérifier les sources primaires pour déterminer la date exacte de création.,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_abolitionniste_internationale,,Q302373
094c94bd-fadf-4508-96f8-9f34a70a5e93,Marriage of Marie Leszczyńska and Louis XV,1725-01-01,1725-01-01,year,CONFIRMED,confirme,1,false,No change needed.,wikipedia_fr_article,wikipedia_en_article,Q231674
422c4576-ec61-45b1-b14e-b3f08dc3639f,Plotin fonde l'école néoplatonicienne,0244-01-01,0246-01-01,year,POTENTIAL_DATE_ERROR,divergence_date,0.7,false,Corriger la date dans la base de données avec 246.,Plotin,,Q134189
b3a527fd-582b-4850-a37e-451e88fb8a6d,Création du RPF,1947-01-01,1947-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Ajouter des sources externes fiables pour confirmer l'année de création du RPF.,,,
8232a031-e735-43c8-bc33-6b3c74c1e200,Sacre de Louis XV,1722-01-01,1722-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirm the date based on additional sources.,,Louis XV,Q125522956
af7e9232-973e-479c-b41f-dce85f24209f,"Mort de Diana, princesse de Galles",1997-01-01,1997-01-01,year,CONFIRMED,confirme,0.9,false,Aucune action nécessaire.,,,Q2000835
dbc69022-7f48-4ff2-8b80-4a598facc9b2,Ptolémée écrit l'Almageste,0150-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources plus précises concernant la date de publication de l'Almageste.,Claude Ptolémée,,Q34943
b412511a-66e8-4b5a-a2a7-ae26845f86f5,Jean sans Terre se rebelle contre Richard Coeur de Lion et Philippe Auguste,1193-01-01,1193-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.7,false,Vérifier si d'autres sources confirment la rébellion en 1193.,https://fr.wikipedia.org/wiki/Jean_sans_Terre,,Q129308
2c71ab2c-3c0f-49b2-bb42-f9466ca4c7b4,Stanley retrouve Livingstone en Afrique centrale,1871-01-01,1871-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date de 1871 comme date de la rencontre entre Stanley et Livingstone.,Comment j'ai retrouvé Livingstone,,Q2986148
333970ca-0667-40f1-a939-67c77bdaa18f,Utilisation du zéro comme séparateur décimal par Al-Battani,0904-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Rejeter car l'événement décrit une utilisation et non un événement ponctuel.,,,
c3a6a089-91db-49fb-8ae6-08d20daad821,Mort de Napoléon Ier,1821-01-01,1821-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1821.,wikipedia_fr_article,wikipedia_en_article,Q1452017
7db3363c-4d35-42d9-9aa0-9646ca7ca05c,Arrestation de Babeuf,1796-01-01,1796-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables pour confirmer l'année de l'arrestation de Babeuf.,,,
93a5c3b3-f48b-43b4-acf1-d99f2a091275,Création de l'Organisation maritime internationale,1948-01-01,,,DISPUTED_DATE,date_disputee,0.1,true,Vérifier la date de création de l'OMI avec des sources plus fiables.,https://fr.wikipedia.org/wiki/Organisation_maritime_internationale,,Q201054
70adc6e7-3d6a-4a20-b116-61943ff17233,Conférence interalliée de Paris (janvier 1917),1917-01-01,1917-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1917.,,,Q2092
7514416f-c285-4d29-bc1c-9e09d11b065f,Pétition pour le droit de vote des femmes,1876-01-01,1876-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.7,false,Vérifier si d'autres sources confirment l'année exacte du dépôt de la pétition.,Droit de vote des femmes,,Q205204
25607b24-5e94-47d2-b9f1-43866ab3765c,Bicentenaire de la Révolution Française,1989-01-01,1989-01-01,year,CONFIRMED,confirme,1,false,No changes needed.,https://fr.wikipedia.org/wiki/Bicentenaire_de_la_R%C3%A9volution,,Q2901609
389c2b65-96bb-4bd6-80d2-e6c8b154147e,Grande Jacquerie,1358-01-01,1358-01-01,year,CONFIRMED,confirme,0.9,false,Confirm the date as 1358.,wikipedia_fr_article,wikipedia_en_article,Q7126013
ab1ec388-b480-496e-9063-bb1cec883c88,Le Golden Hind fait le tour du monde,1580-01-01,1580-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1580 comme l'année où le Golden Hind a terminé son tour du monde.,wikipedia_fr_article,,Q546198
5d3a08ef-2ea7-4712-8e64-654a821af7ae,Naissance de François Ravaillac,1578-01-01,1578-01-01,year,CONFIRMED,confirme,0.9,false,Confirm the date as 1578-01-01 with precision year.,wikipedia_fr_article,wikipedia_en_article,Q349190
5d67c247-82fd-45ee-94b7-dfa86e33f1ee,Indépendance du Maroc,1956-03-02,1956-01-01,year,CONFIRMED,confirme,0.9,false,None,wikipedia_fr_article,wikipedia_en_article,Q120823474
f487c5cc-eb1c-4043-babb-4c6dd8963dc6,Publication du premier volume de 'Das Kapital',1867-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes fiables pour confirmer l'année de publication.,,,
23e96e4d-373e-4daf-a8f4-e68486ddeb09,Début de l'Empire du Mali sous Soundiata Keita,1235-01-01,1235-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1235 comme début de l'Empire du Mali.,Empire du Mali,,Q184536
0487bbe7-70a3-401d-8dbb-033248a0b89e,Scandale des LuxLeaks,2014-01-01,2014-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes fiables pour confirmer l'année de l'événement.,,,
188847c2-ed67-4189-9082-1169d106f056,Choix de Paris comme capitale du royaume des Francs,0508-01-01,0508-01-01,year,CONFIRMED,confirme,0.9,false,None,,,Q146246
fe390698-c365-4587-9d43-6f15a6535f49,Création du Parti communiste français,1920-12-27,1920-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1920.,Parti communiste français,,Q192821
6be56e78-7956-4b1e-bb2a-bdd2d5ec65de,Début de la Grande Guerre du Nord,1700-01-01,1700-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1700 comme début de la Grande Guerre du Nord.,Grande guerre du Nord,,Q151616
c44e4789-7533-4d51-81dd-1be5de54aa6c,Condamnation de l’Action française,1926-01-01,1926-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,wikipedia_fr_article,wikipedia_en_article,Q49629
a4a2c24b-dd7b-4e69-a026-d96e29060b63,Loi sur les apparentements en France,1951-01-01,1951-01-01,year,CONFIRMED,confirme,1,false,None,Loi des apparentements,,Q3258636
04908b7e-6074-4c97-b85d-c7ef87ea8a9a,Création de la première école hôtelière à Lausanne,1893-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Rechercher des sources externes qui confirment l'année de création de l'école hôtelière de Lausanne.,,,Q807
c7645fd5-db2c-481a-993f-eaae0fb55b3b,Abolition de l'esclavage dans les colonies françaises,1848-01-01,1848-01-01,year,CONFIRMED,confirme,1,false,No change needed.,L'Abolition de l'esclavage dans les colonies françaises en 1848,"Proclamation of the Abolition of Slavery in the French Colonies, 27 April 1848",Q3201377
a1c59fac-8a4e-47b2-b5f6-7300b09ccf48,Fin des croisades avec la chute de Tripoli,1289-01-01,1289-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1289.,https://fr.wikipedia.org/wiki/Chute_de_Tripoli,,Q5432166
dacd1fbb-b1d4-413e-9286-25feb7721b51,Guerre sino-japonaise,1894-10-01,1894-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1894.,Première guerre sino-japonaise,,Q178687
dc933b63-a1f9-413c-8256-d9920daed083,Ouverture du Concile de Trente,1545-10-01,1545-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,Concile de Trente,,Q172991
afe61923-e64b-420d-b190-4bafa0b9b98f,"Le Tsar Bomb, la plus puissante bombe H",1961-01-01,1961-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Ajouter une source externe confirmant l'année 1961 pour l'explosion de Tsar Bomba.,,,Q625107
43b47d76-1c71-4531-8fce-bf413077431a,Réforme de l'organisation universitaire française sous la loi sur l'enseignement supérieur,1985-01-01,1985-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1985.,,,Q136822
3e1d96bc-4c39-4e94-b567-c99660120c7b,Massacre de Wassy,1562-01-01,1562-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1562.,wikipedia_fr_article,,Q1086489
b95eb5a8-c721-40cc-80b8-f3762c068520,Référendum sur le Brexit,2016-01-01,2016-01-01,year,CONFIRMED,confirme,0.9,false,None,wikipedia_fr_article,wikipedia_en_article,Q7888194
00cafd61-cc7c-4684-99d6-dd59a7b57351,Mort de Pierre Paul Rubens,1640-01-01,1640-01-01,year,CONFIRMED,confirme,1,false,No change needed.,wikipedia_fr_article,,Q5599
cdd605f2-80fb-4316-b4c3-b666317d151f,Bataille de Bornhöved,1227-01-01,1227-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1227.,wikipedia_fr_article,wikipedia_en_article,Q490223
44673b7e-74c0-4d7e-abdc-9728e94344bc,Crise sociale majeure à Florange après fermeture de hauts-fourneaux,2012-01-01,2012-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes confirmant la crise sociale à Florange et la fermeture des hauts-fourneaux en 2012.,,,
cc0be0cf-4dd4-4964-b461-9c555adc88c6,Découverte de l'épave du Titanic par Robert Ballard,1985-01-01,1985-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,Épave du Titanic,,Q3018259
67b5d960-2977-4d62-aa22-fb5bfe2512e6,Descartes publie « Discours de la méthode »,1637-01-01,1637-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de publication en 1637.,https://fr.wikipedia.org/wiki/Discours_de_la_m%C3%A9thode,,Q731224
a05b9f30-6012-4f1e-b6b1-33d4e8036a68,Bataille de Plassey,1757-01-01,1757-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1757.,wikipedia_fr_article,wikipedia_en_article,Q203233
65cc01e5-1bfc-4405-81b5-983aaeca9778,Inauguration de la Tour Eiffel,1889-05-06,1889-01-01,year,CONFIRMED,confirme,0.9,false,Confirm the date as 1889.,wikipedia_fr_article,,Q243
9d92192d-4145-424c-8976-fa029b81844a,Construction de Cluny III,1088-01-01,1088-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1088 comme début de la construction de Cluny III.,wikipedia_fr_article,wikipedia_en_article,Q4410358
e506e552-1b4f-41f4-a851-8e9f78df5073,Découverte du neutron par James Chadwick,1932-01-01,1932-01-01,year,CONFIRMED,confirme,0.9,false,Valider la date de 1932.,Découverte du neutron,,Q19720529
b39ce22c-f975-4e2b-aa80-6dbac14c8e3f,Raimon-Bérenger IV s'unit à Pétronille,1150-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour confirmer l'année du mariage.,,,
cc2f84af-3385-42a2-b755-6fd4666718d4,Mort de Karl Marx,1883-01-01,1883-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de l'événement.,wikipedia_fr_article,wikipedia_en_article,Q9061
050efd83-8ca5-462e-8812-2a76feb7f2a3,Acte d'Union entre l'Angleterre et l'Écosse,1707-10-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes mentionnant explicitement l'année de l'Acte d'Union entre l'Angleterre et l'Écosse.,,,Q22
b7637266-7cf0-4513-aeae-93738cba3333,Première mention écrite du nom 'France',1030-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Rechercher des sources externes fiables qui confirment l'année exacte de la première mention écrite du nom 'France'. Si l'information ne permet pas d'établir une année exacte unique, rejeter l'événement.",,,
3c7a4b41-851d-436c-a46f-01dafaec1edb,Première représentation du Bourgeois gentilhomme de Molière,1670-10-14,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Ajouter une source externe fiable mentionnant l'année de la première représentation du Bourgeois gentilhomme de Molière.,,,Q687
1b8090b2-e565-405c-8a30-e885202bfe44,Bataille navale du 13 prairial au large d'Ouessant,1794-01-01,1794-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Confirmer l'année 1794 comme date de l'événement.,,,Q202378
43d8dd3f-b126-42d7-bd1a-07be86aed774,Création du Ministère de la Mer,1983-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,"Rechercher des sources externes fiables (archives gouvernementales, journaux officiels, etc.) qui confirment l'année exacte de la création du Ministère de la Mer.",,,Q1518496
30f26cda-b9fe-4728-9d1b-c6795c5e7a75,Premier journal quotidien français,1777-01-01,1777-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date avec d'autres sources.,,,Q11032
efda7376-76b5-460c-b8aa-b1abda3f96e3,Premier vol commercial de l'Airbus A380,2007-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Ajouter une source externe qui mentionne explicitement l'année du premier vol commercial de l'Airbus A380.,Airbus A380,,Q5830
610e2e93-29a6-4177-a91b-0e8e80d5205e,Massacre de Columbine,1999-01-01,1999-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1999.,,,Q1784535
5dae74b6-e700-4f41-b824-08683f175f7d,Cellule de crise au Quai d’Orsay après la prise de pouvoir nazie,1933-01-01,1933-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Aucune recommandation nécessaire.,,,
d6918e35-b348-4264-b04b-7011cf752b4f,Marche pour l'égalité et contre le racisme,1983-01-01,1983-01-01,year,CONFIRMED,confirme,1,false,Confirm the date as 1983.,https://fr.wikipedia.org/wiki/Marche_pour_l%27%C3%A9galit%C3%A9_et_contre_le_racisme,,Q2401844
a376be9d-b9a6-49cc-8474-d904df12aae9,Implantation du protectorat français au Maroc,1912-01-01,1912-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Rechercher des sources externes confirmant l'année 1912 pour l'implantation du protectorat français au Maroc.,,,Q1028
c85b0329-c5bf-436e-aa26-a373346c6a3a,"Enquête sur l'affaire Clearstream 2, des liens présumés entre élite politique et secteur financier",2005-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Rechercher des sources externes pour identifier l'année de l'enquête sur l'affaire Clearstream 2.,,,
6fff7772-5747-439f-8e6f-f9b2cea9ad6f,Libération de la Bretagne occupée par les Vikings par Alain Barbe-Torte,0937-01-01,0937-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Aucune action nécessaire.,,,Q327
fb24f5e3-2837-45e1-8040-f05083d24a7f,Bataille de Grandson,1476-01-01,1476-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,wikipedia_fr_article,wikipedia_en_article,Q668008
b1ecee4d-7ee1-46a5-906a-c09c4a1659e5,Coup d'État du 18 Brumaire,1799-11-10,1799-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,wikipedia_fr_article,,Q620965
ca767447-1eb4-4e1a-9ed7-a5335ee313f3,Petrus Peregrinus' Dry Compass Description,1269-01-01,1269-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,,Petrus Peregrinus de Maricourt,Q577394
8303f658-2339-4a38-bae8-2fbdb860740d,Retour de Christophe Colomb de son premier voyage en Amérique,1493-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources mentionnant spécifiquement l'année du retour de Christophe Colomb de son premier voyage en Amérique.,Christophe Colomb,,Q7322
98d528b9-82d0-44ed-9c86-50b46abb16da,Inauguration des Invalides,1679-01-01,1679-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,No change needed.,wikipedia_fr_article,,Q188977
30b97748-834d-459c-b4fb-320a305fbcf7,Création du Conseil français du culte musulman – préparatifs,2002-01-01,2002-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour confirmer l'année de création du CFCM.,,,
247e4e3f-b86c-49dc-bff3-c0a044521b70,Traité de Trianon,1920-06-04,1920-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1920 comme année de signature du traité de Trianon.,wikipedia_fr_article,wikipedia_en_article,Q181902
a5a66b7b-d155-45fd-a217-8e82f39ea0d6,Constitution de l'an III,1795-01-01,1795-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,wikipedia_fr_article,wikipedia_en_article,Q664271
5e84a326-bcee-437b-bcd9-d810a43e7831,Adoption du Statut de Rome par la Sierra Leone,2002-01-01,,,INSUFFICIENT_EVIDENCE,preuve_insuffisante,0,true,Rechercher des sources externes confirmant l'année exacte de l'adoption du Statut de Rome par la Sierra Leone.,,,Q4742397
89e01393-a36d-420a-95e5-2d6920885007,Découverte du Mississippi,1673-01-01,1673-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,None,Mississippi (fleuve),,Q1497
ba35053b-5249-4fc5-9796-3803b78faaae,Trajan lance la construction de son forum à Rome,0107-01-01,0107-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Ajouter une source externe qui confirme l'année 107 pour le lancement de la construction du forum de Trajan.,https://fr.wikipedia.org/wiki/Trajan,,Q1425
7f6220d9-c285-4f30-8bdb-c25f05c063b8,Création de la FIFA,1904-01-01,1904-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de création de la FIFA comme étant 1904.,,wikipedia_en_article,Q182529
8c17e8be-25e9-4a6d-b2ce-4e356a3bdd4b,Publication de Don Quichotte de Cervantes,1605-01-01,1605-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,wikipedia_fr_article,,Q480
337a46d6-f488-49b4-938f-03cd4828d06d,Publication d''Une chambre à soi' de Virginia Woolf,1929-01-01,1929-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,Virginia Woolf,,Q40909
19b4c083-2359-4fc3-b50c-be64cad93a38,Signature du traité Cobden-Chevalier,1860-01-01,1860-01-01,year,CONFIRMED,confirme,1,false,Aucune.,Traité Cobden-Chevalier,,Q688995
4a8a29ce-87c4-4dde-92be-a2f45da5202e,Première retransmission télévisée française,1935-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour valider l'année de la première retransmission télévisée française.,,,
5aee30ef-9b8e-45db-b3d2-8d8de47e17de,Loi SRU : obligation de construire des logements sociaux dans les communes,2001-01-01,2000-01-01,year,POTENTIAL_DATE_ERROR,divergence_date,0.5,false,Rechercher des sources externes confirmant l'année exacte de l'adoption de la loi SRU.,,,
b84d24e3-ff7c-4f00-8069-e6afb24ee0d1,Début de la Guerre de Sept Ans,1756-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Confirmer la date de début de la Guerre de Sept Ans comme étant 1756.,https://fr.wikipedia.org/wiki/Guerre_de_Sept_Ans,,Q33143
0bb2101e-6785-4f1f-9058-41aecd858c5d,Création de la Fédération Internationale des Échecs,1924-01-01,1924-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1924.,1924 aux échecs,,Q28135979
53568ce6-b0e4-4055-8d5b-99d7a3cf9232,Bataille de Ballon,0845-01-01,0845-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 845.,wikipedia_fr_article,,Q2888101
2b8c663e-9051-4d6e-9a77-80e7a9799b43,Lancement du 'Flowbee' (tondeuse à cheveux),1980-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Fournir des sources externes fiables pour confirmer l'année exacte du lancement du Flowbee.,,,
484e5113-8df6-4a8c-9c75-2b670871ffef,Lien entre le CO2 et le climat par Arrhenius,1896-01-01,1896-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir une source externe confirmant la publication de l'article d'Arrhenius en 1896.,,,
a83d704d-884c-48db-9157-5707e16b276e,Premier numéro de la revue mensuelle « homophile » Arcadie créée par André Baudry,1954-01-01,1954-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes confirmant la date de création de la revue Arcadie en 1954.,,,
e4525593-739b-46df-baf4-6e44a74eb70f,Naissance de Guillaume le Maréchal,1146-01-01,1146-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de naissance de Guillaume le Maréchal comme étant 1146.,wikipedia_fr_article,,Q348911
22ab5810-98eb-43f1-9e9d-2547929145ab,Conférence interalliée de Paris sur les réparations,1923-01-01,1923-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Vérifier si d'autres sources confirment l'année 1923 pour cette conférence spécifique.,,,Q2052390
5acedf56-2102-4606-bfae-b1473290cb2c,Exécution du roi Charles Ier d'Angleterre,1649-01-01,1649-01-01,year,CONFIRMED,confirme,1,false,No change needed.,Charles Ier (roi d'Angleterre),,Q81506
8c38728b-41e4-4061-9dc3-42eeb737b319,Édits royaux accordant aux maires du palais autorité et aux évêques liberté de désignation,0614-01-01,0614-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour confirmer l'année de l'Édit de Paris.,,,
eb29abf6-3581-4355-91d6-98cd3fb3790b,Première greffe de rein par Joseph Murray,1954-01-01,1954-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,Joseph Murray (médecin),,Q192282
77365226-dadc-437d-bb37-46044d23fe39,Mariage de Marie Tudor et Philippe II d'Espagne,1554-01-01,1554-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,,,Q34417
d9850526-4c4b-46ab-bf1b-8b5eaeafdb02,Première de l'Orfeo de Monteverdi,1607-01-01,1607-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1607.,wikipedia_fr_article,wikipedia_en_article,Q724008
4ac6019a-813c-475c-83c3-919b4b2ea9ce,Bataille de Kleidion (Byzance contre Bulgarie),1014-01-01,1014-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1014 pour la bataille de Kleidion.,Bataille de la passe de Kleidion,,Q584047
830b5dc6-78e2-4277-b822-976f6330f892,Lancement de Google,1998-01-01,1998-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1998.,wikipedia_fr_article,,Q95
a96d857d-f81b-46f5-bf1c-4355175e5302,Guerre des Paysans allemands,1524-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Confirmer la date de début de la Guerre des Paysans allemands comme 1524.,https://fr.wikipedia.org/wiki/Guerre_des_Paysans_allemands,,Q154031
7d54197c-47b7-4d84-acb4-1090d2323de4,Bataille de la Bicoque,1522-01-01,1522-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1522.,https://fr.wikipedia.org/wiki/Bataille_de_la_Bicoque,,Q683341
efd5b3ae-8576-4dbb-9603-e0b7cd348a72,Charles VII autorise Jacques Coeur,1439-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes fiables confirmant l'année de l'autorisation de Charles VII à Jacques Coeur.,,,Q126188
7bf71d45-cead-4993-8b8e-bf1f7e9383c8,Invention de la machine à coudre,1829-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Search for sources that explicitly state the year of the invention of the sewing machine by Barthélemy Thimonnier.,https://fr.wikipedia.org/wiki/Machine_%C3%A0_coudre,,Q49013
060a50b2-d5f8-44ff-ac52-b5c4a0a24c32,Synode de Saint-Basle de Verzy,0991-01-01,0991-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes pour confirmer l'année 991.,,,
238c322d-5452-4a0a-bbae-0f66b799c09a,Développement de la thérapie génique,1990-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Rejeter car il s'agit d'un développement et non d'un événement ponctuel. Le titre est ambigu et nécessite plus de précision pour identifier une année spécifique.,Thérapie génique,,Q213901
9a78f028-a4f1-42a2-8a04-1d74e409f6af,Le Calcio Fiorentino est codifié,1580-01-01,1580-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables confirmant l'année 1580 pour la codification des règles du Calcio Fiorentino.,,,
780f7bfa-1271-4bd1-b2db-ccaaa32eca60,Révolte des Maillotins,1382-01-01,1382-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1382.,https://fr.wikipedia.org/wiki/R%C3%A9volte_des_Maillotins,,Q759980
b627d1af-5a1f-4b2c-a724-0e0bc328d656,Indépendance du Ghana,1957-03-06,1957-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Ajouter une source externe fiable confirmant l'année de l'indépendance du Ghana.,,,Q2672728
375db2fa-447e-4c39-aae9-f39330d9e077,Panique de 1907 aux États-Unis,1907-01-01,1907-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1907.,https://fr.wikipedia.org/wiki/1907_aux_%C3%89tats-Unis,,Q3735944
f162f5cb-3b29-4e2e-89bd-3d52767f2409,Fondation de la Royal Veterinary College de Londres,1792-01-01,1791-01-01,year,POTENTIAL_DATE_ERROR,divergence_date,1,false,Corriger l'année dans la base de données avec 1791.,Royal Veterinary College,,Q268411
b7d02be8-6033-420f-88da-0c83f94f0ee7,Indépendance du Bangladesh,1971-03-26,1971-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,Proclamation d'indépendance du Bangladesh,,Q4855429
b177b34e-97bd-48a3-b65d-5caa8686e100,Chute de Massada,0073-01-01,0073-01-01,year,CONFIRMED,confirme,0.9,false,None,Massada,,Q186312
fdbee8b4-ecca-4c3e-9479-e6032e63019f,Décès du Titien,1576-01-01,1576-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,Titien,,Q47551
75ba759d-d9f1-4937-8207-ff140aef93f8,Doctrine Monroe,1823-01-01,1823-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1823.,wikipedia_fr_article,wikipedia_en_article,Q181026
cb3817d1-ef68-4944-9759-ff39bc6ccc81,Grande Famine dans l'Europe Féodale,1315-01-01,1315-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Aucune modification nécessaire.,,,Q369406
3c04373c-92f0-4690-9d00-2f6edff25ec9,Début de la période surréaliste de Salvador Dalí,1924-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Vérifier si d'autres sources confirment le début de la période surréaliste de Dalí en 1924.,https://fr.wikipedia.org/wiki/Salvador_Dal%C3%AD,,Q5577
