id,current_title,current_date,status,result_bucket,final_decision,proposed_title,proposed_date_iso,confidence,evidence_level,recommendation,reasoning_short,delete_reason
fa932a9d-6d44-4502-9d71-2881ba14b3a3,Saint Louis mène la septième croisade,1248-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Septième croisade,1248-08-28,0.8,B,Mettre à jour le titre et la date pour correspondre au début de la septième croisade.,"L'événement décrit le début de la septième croisade. Le titre est simplifié pour être plus générique et correspondre à l'appellation standard. La date est ajustée pour correspondre au jour du débarquement de Saint Louis à Chypre, point de départ de la croisade.",
cde608cc-57ad-4728-9557-5c1937415ba5,Bougainville à Tahiti,1768-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Arrivée de Bougainville à Tahiti,1768-04-05,0.8,B,Vérifier la date exacte de l'arrivée de Bougainville à Tahiti avec des sources primaires ou des ouvrages d'histoire maritime.,Plusieurs sources indiquent que Bougainville est arrivé à Tahiti en avril 1768. La date du 5 avril est la plus fréquente.,
1032f44d-56e6-432c-8ac3-55c56d899324,Renforcement du statut des Juifs par le régime de Vichy,1942-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Statut des Juifs sous le régime de Vichy,1940-10-03,0.8,B,Vérifier si d'autres lois ou décrets importants concernant le statut des Juifs ont été promulgués à d'autres dates et créer des événements distincts si nécessaire.,"Le titre est acceptable, mais la date doit être mise à jour. La date du 3 octobre 1940 correspond à la promulgation du premier Statut des Juifs par le régime de Vichy. Plusieurs sources confirment cette date.",
42b4a1a7-740f-44c8-b2d7-62ab8022f608,Achèvement du Manhattan Building,1891-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Effectuer une recherche approfondie pour trouver des sources fiables qui confirment la date d'achèvement du Manhattan Building. Vérifier les archives d'architecture, les journaux de Chicago de l'époque, et les bases de données d'histoire d…",L'audit précédent n'a pas trouvé de sources fiables confirmant la date de 1891. Les sources externes fournies concernent le Flatiron Building et ne sont pas pertinentes pour cet événement.,
4193842b-d063-4483-bf6a-30d80ca75e41,Ambroise Paré devient chirurgien du roi,1552-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,,,0,C,Rechercher des sources fiables qui confirment la date de la nomination d'Ambroise Paré comme chirurgien du roi.,La date de 1552 n'est pas confirmée par des sources fiables. Il faut trouver une source qui confirme la date de nomination d'Ambroise Paré comme chirurgien du roi.,
24a352d6-3af4-482b-8e9c-c92ada39e8fb,Les Français approuvent la baisse du mandat présidentiel,2000-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,UPDATE_BOTH,Référendum français sur le quinquennat,2000-09-24,0.9,A,Vérifier l'orthographe et la grammaire du titre et de la description.,"Le titre actuel est factuel mais pas optimal. Le titre proposé est plus standard et correspond à l'appellation usuelle de l'événement. La date du 24 septembre 2000 est la date du référendum sur le quinquennat, confirmée par de nombreuses sources.",
758698d8-b991-4de4-8d4d-72ad7bfd03ca,Construction du phare d'Alexandrie,0290-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,,0294-01-01,0.8,B,Mettre à jour la date avec une date médiane approximative de 294 AEC.,"La construction du phare a duré environ 15 ans, de 299 à 289 AEC. On peut retenir une date médiane approximative.",
81232f9d-a49a-4859-880b-cad8ed99c4ed,Première cartographie de la dorsale médio-atlantique,1953-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Cartographie de la dorsale médio-atlantique,1953-01-01,0.6,C,Rechercher des sources externes pour confirmer la date de la cartographie de la dorsale médio-atlantique.,"Le titre est simplifié pour être plus générique et correspond à l'événement décrit. La date est conservée car elle est mentionnée dans la description, mais sans source externe, le niveau de confiance reste faible.",
8291fa12-ed2a-4cfb-afd5-70df5c3b5de0,Première transmission télégraphique transatlantique,1858-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,1858-08-05,0.8,B,Mettre à jour la date au 5 août 1858.,La description mentionne explicitement le mois d'août 1858. Plusieurs sources confirment que la première transmission a eu lieu le 5 août 1858.,
4419ba3c-2f34-4064-8acd-7978f720c9f2,Premier établissement permanent des Vikings en Islande,0874-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,Premier établissement permanent des Vikings en Islande,0874-01-01,0.7,B,Rechercher une source plus fiable que la description pour confirmer la date de 874.,"Bien que l'audit précédent n'ait pas trouvé de source confirmant 874, la description mentionne Ingolfur Arnarson s'installant à Reykjavik, ce qui est généralement associé à 874. Cependant, il faudrait une source plus solide pour une confiance totale.",
5916853d-08db-4b32-bd9c-cc351e9b49e6,Guerre de l'eau de Cochabamba,2000-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,,,0.5,B,Review to determine a more precise date or if the event should be reframed as a period.,"The event is described as a 'war', implying a period, not a single day. Further investigation is needed to determine the exact start or end date, or if a specific event can be isolated.",
605d67df-54cc-4cd7-9b2d-899d8013cf6a,Construction des murs en pierre du Kremlin de Moscou,1367-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,Construction du Kremlin de Moscou en pierre,1367-01-01,0.6,C,Rechercher des sources supplémentaires confirmant la date exacte de la construction des murs en pierre du Kremlin de Moscou.,"L'année 1367 est mentionnée dans la description. Cependant, la date exacte est difficile à confirmer avec les sources disponibles. Le titre est légèrement modifié pour plus de clarté.",
6b6fe8cc-d88d-495b-aaf5-b1f475b19981,Foundation of the Order of Beghards,1220-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Effectuer des recherches supplémentaires pour trouver une source fiable qui précise l'année exacte de la fondation de l'Ordre des Béghards.,"La date de fondation précise de l'ordre des béghards est incertaine. L'article Wikipédia indique une activité entre le XIIIe et le XVIe siècle, mais ne précise pas d'année de fondation. Il faut donc vérifier si une date plus précise peut être trouvée.",
62856ef1-2a19-4be1-8f2a-9bca13b298fb,Début de la construction de la Grande Mosquée,0785-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,,,0,C,Rechercher des sources fiables confirmant la date de début de la construction de la Grande Mosquée de Cordoue.,"L'audit précédent a identifié un manque de sources fiables confirmant la date de 785. Les sources actuelles concernent la Grande Mosquée de Lyon, ce qui est incorrect. Il faut trouver des sources fiables pour la Grande Mosquée de Cordoue.",
25868a63-2aff-4a37-acb2-baade484d782,Entrée en vigueur du TICE,1996-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Traité d'interdiction complète des essais nucléaires,1996-09-24,0.8,B,Vérifier si la date de signature est bien l'événement le plus pertinent à retenir. Ajouter des sources.,"Le titre est plus clair sans ""Entrée en vigueur de"". La date du 1996-09-24 correspond à la date de signature du traité, qui est un événement plus singulier que son entrée en vigueur (qui est un processus).",
a31b0c33-83d6-44ae-9186-b0e37a305e40,Le traité de Loudun met fin à la révolte des princes,1616-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables qui confirment l'existence d'un traité de Loudun en 1616 lié à la révolte des princes et à Louis XIII. Si cette information ne peut être confirmée, il faudra envisager de supprimer l'événement ou de le reform…","L'audit précédent a identifié une contradiction majeure concernant la date du Traité de Loudun. La description fait référence à un traité lié à Louis XIII, tandis que la source Wikipedia mentionne un traité de Loudun en 1372. Il est nécessaire de clarifier quel traité est concerné et de vérifier la date exacte.",
879222a1-24ea-4c81-9cd5-147e8a849525,Création du Fonds mondial pour la nature (WWF),1961-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Création du Fonds mondial pour la nature (WWF),1961-04-29,0.8,B,Mettre à jour la date de création du WWF avec le 29 avril 1961.,Plusieurs sources indiquent que la création du WWF a eu lieu le 29 avril 1961. La description est cohérente avec cette date.,
945dd990-474c-4ba3-b9d2-ff4c79b8dc68,Première dissection publique à Bologne,1302-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0.5,C,Rechercher des sources historiques primaires ou secondaires qui confirment la date et le lieu de la première dissection publique à Bologne. Vérifier si d'autres villes revendiquent également cet événement.,"La date de 1302 n'est pas confirmée par les sources disponibles. L'événement est potentiellement important, mais nécessite une vérification plus approfondie pour confirmer la date et le lieu exacts de la première dissection publique à Bologne.",
7608e7eb-4d30-4ba3-9de0-b11b8862dab6,Instauration par Charlemagne de l'assemblée des plaids généraux,0780-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Institution des plaids généraux par Charlemagne,0779-12-31,0.7,B,Mettre à jour la date pour refléter l'incertitude et reformuler légèrement le titre.,La date exacte de 780 est incertaine. Plusieurs sources indiquent que les plaids généraux ont été institués vers la fin des années 770. Le titre est légèrement reformulé pour plus de concision.,
04716715-42a6-4c25-aa8c-a0bc59442747,Première édition française du Petit Prince,1946-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Première édition française du Petit Prince,1943-04-21,0.8,B,Mettre à jour la date avec la date approximative de la première édition française.,Wikipédia indique que la version française a suivi la version anglaise d'environ 15 jours. La version anglaise est datée du 6 avril 1943. Donc la version française est probablement autour du 21 avril 1943.,
119450a1-c7da-431a-a647-b60251bf8b0c,Mariage de Marie-Thérèse d'Autriche et François de Lorraine,1736-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,1736-02-12,0.8,B,Mettre à jour la date avec la date exacte du mariage (12 février 1736).,"Plusieurs sources indiquent que le mariage a eu lieu le 12 février 1736, et non le 1er janvier. La description est cohérente avec l'événement.",
af3ae39f-f4e7-406a-b85b-cf1c321e9cd9,Décision d'ouverture du projet du musée du quai Branly,1999-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Décision de création du musée du quai Branly,1999-01-01,0.8,B,Conserver la date de 1999 et mettre à jour le titre pour refléter plus précisément la décision de création du musée.,"Le titre actuel est acceptable mais peut être amélioré pour plus de précision. La description confirme que la décision de créer le musée a été prise en 1999. Aucune source externe n'est fournie, mais la description est cohérente.",
4513af9f-518f-4ea5-8872-0d9afd7ade07,Suppression de l'ordre des Jésuites en France,1764-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Suppression de la Compagnie de Jésus en France,1764-11-26,0.8,B,Mettre à jour la date avec la date précise de l'enregistrement de l'édit de suppression par le Parlement.,"La date de suppression est imprécise. Plusieurs sources indiquent que la suppression a été prononcée par un édit de novembre 1764, enregistré par le Parlement le 26 novembre 1764. Le titre est légèrement modifié pour correspondre à l'appellation officielle.",
39c20c48-9646-4835-92ea-65d352234f6e,Nationalisation de cinq grands groupes industriels,1982-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Nationalisation de cinq grands groupes industriels,1982-02-11,0.8,B,Mettre à jour la date avec la date de promulgation de la loi de nationalisation.,Plusieurs sources indiquent que la loi de nationalisation a été promulguée le 11 février 1982. La description correspond bien à cet événement.,
281255be-400a-4611-9647-3420377ba829,Achèvement de la Divine Comédie de Dante Alighieri,1320-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources fiables qui mentionnent l'année d'achèvement de la Divine Comédie.,La date d'achèvement de la Divine Comédie est incertaine. Il faut une recherche plus approfondie pour confirmer la date de 1320.,
084152cb-66fa-4aa6-89a7-8f810d790ad9,Affrontement entre le comte de Blois Thibaud le Tricheur et les Normands,0961-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Conflit entre Thibaud le Tricheur et Richard Ier de Normandie,0961-01-01,0.8,B,Update the title to reflect the specific conflict between Thibaud le Tricheur and Richard Ier of Normandy in 961.,"Le titre original est trop général. Le titre proposé est plus précis en mentionnant Richard Ier, duc de Normandie, ce qui rend l'événement plus singulier et identifiable. La description correspond bien à cette reformulation.",
a8c2dda9-c1c4-451d-b774-3b9e35870b7d,Necker est renvoyé par Louis XVI,1789-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables (articles historiques, biographies de Necker ou Louis XVI) qui précisent la date exacte (jour, mois, année) du renvoi de Necker. Vérifier si plusieurs renvois ont eu lieu.","La date du renvoi de Necker n'est pas clairement établie dans les sources disponibles. L'année 1789 est mentionnée dans la description, mais nécessite une vérification plus approfondie.",
9188ce95-cff2-43ff-aa73-c5cfa8655cb7,Saint Louis rentre en France,1254-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,1254-00-00,0.7,B,Conserver l'année mais mettre le mois et le jour à 00.,L'année 1254 est correcte d'après la description. Le jour et le mois ne sont pas connus.,
74a219d5-5472-452d-bcab-83d3641eb37f,Le scandale de Panama,1889-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,1892-01-01,0.8,B,Update the date to 1892-01-01 based on Wikidata. The description remains consistent.,Wikidata indique 1892 comme date de l'événement. La description est cohérente avec cette date.,
db67968d-ac5d-4ab2-b195-61388b853971,Création des premières lunettes correctrices,1285-09-08,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Invention des lunettes,1285-09-08,0.7,B,Mettre à jour le titre pour plus de concision et de clarté. Vérifier si d'autres sources confirment la date exacte.,"Le titre original est trop long et peu précis. ""Invention des lunettes"" est plus concis et correspond mieux à l'événement décrit. La date est conservée car elle est mentionnée dans la description.",
91b94daa-e16d-4035-a162-94d8790682f9,Création du CNRS,1939-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,1939-10-19,0.8,B,Mettre à jour la date avec la date correcte du 19 octobre 1939.,La description indique clairement la date de création comme étant le 19 octobre 1939. La date actuelle est incorrecte.,
f993e2d9-abcf-44bd-bfa8-f83c5e7982b9,Création de la First Bank of the United States,1791-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,1791-02-25,0.8,B,Mettre à jour la date au 25 février 1791.,Plusieurs sources indiquent que le projet de loi créant la First Bank of the United States a été adopté le 25 février 1791. La description est cohérente avec cet événement.,
9648d2b7-a1e9-4aaa-9c48-a9e344b3244c,Lancement du TGV Sud-Est,1981-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Lancement du TGV Sud-Est,1981-09-27,0.8,B,Vérifier si le 27 septembre est la date de mise en service ou une date de lancement officielle.,La date du 1er janvier est peu probable pour un lancement. Plusieurs sources indiquent le 27 septembre 1981 comme date de lancement du TGV Sud-Est. La description est cohérente avec un lancement en 1981.,
151a8656-e085-4370-8cdb-32ff83661035,Introduction du pousse-pousse (Japon),1869-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Effectuer une recherche plus approfondie sur l'histoire du pousse-pousse au Japon pour confirmer la date d'introduction.,L'audit précédent indique un manque de sources fiables pour confirmer la date exacte de l'introduction du pousse-pousse au Japon. Une recherche plus approfondie est nécessaire.,
91b7c500-032c-4f60-928b-dd860e0cc3f5,Début de la construction de l'abbaye,1017-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables (articles d'histoire, publications académiques, sites web officiels du Mont-Saint-Michel) qui confirment le début de la construction de l'abbaye en 1017. Vérifier si d'autres dates sont proposées et évaluer l…",L'audit précédent a échoué à trouver des sources fiables confirmant la date de début de la construction de l'abbaye du Mont-Saint-Michel. Les sources fournies ne sont pas pertinentes.,
9497a97a-1b32-4ef1-8baa-95d27d9a81be,Ordonnance de Charles VI sur la peste,1400-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Search for reliable sources that confirm the date of the ordinance issued by Charles VI regarding the plague. Check official archives or historical documents.,The date is uncertain and requires further investigation. The previous audit also indicated insufficient evidence for the year 1400.,
d65a86ca-08c6-4ae8-9f4b-4bdcb0d576e1,Création de l'Inquisition à Séville,1478-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Création de l'Inquisition à Séville,1480-01-01,0.8,B,"Mettre à jour la date à 1480-01-01, car cela correspond à la nomination des premiers inquisiteurs à Séville, tel que mentionné dans la description et confirmé par Wikipedia en anglais.","Bien que l'autorisation papale date de 1478, la nomination des premiers inquisiteurs et la mise en place effective à Séville datent de 1480, ce qui correspond mieux à la description de l'événement.",
2bd8c36e-7316-40fc-9ddf-a55b6c9e0204,Bataille de Beyrouth-Ouest,1982-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables concernant la 'Bataille de Beyrouth-Ouest' en 1982, ou confirmer l'existence d'une autre bataille de Beyrouth en 1912.","L'audit précédent a identifié un conflit de date important. La description fait référence à 1982, mais les sources initiales pointent vers 1912 (bataille navale). Il faut investiguer plus avant pour déterminer s'il s'agit d'événements distincts ou d'une erreur.",
b3bd7960-ee9e-4412-97d5-60f78ed7cfdb,Début de la rédaction du Dit des Heike,1200-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Dit des Heike (rédaction),1200-01-01,0.7,B,Mettre à jour le titre pour plus de concision et de clarté. Vérifier si une date de début de rédaction plus précise est disponible.,Le titre est plus concis et correspond à l'événement principal. La date est conservée car elle indique le début de la rédaction. L'événement n'est pas singulier car il s'agit d'un processus de rédaction.,
bfffc1da-748d-44bc-ae14-afd605bbb76c,Systématisation de la notation musicale par Guido d'Arezzo,1026-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Systématisation de la notation musicale par Guido d'Arezzo,1026-01-01,0.6,C,Ajouter des sources externes pour renforcer la confiance dans la date de l'événement.,"L'événement semble correct d'après la description, mais l'absence de sources externes fiables rend la date précise difficile à confirmer avec certitude. On conserve l'événement car il est acceptable en l'état.",
1783bba1-b91f-4c9a-ac77-a4188add9f04,Publication de la première grammaire française,1550-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher une source fiable qui confirme la publication de la grammaire de Louis Meigret en 1550.,L'audit précédent n'a pas trouvé de source confirmant la date de publication. Il faut une source fiable pour valider l'événement et sa date.,
159b8df5-3746-46c4-8eea-b3d4ff784d47,Catarina Cornaro cède Chypre à Venise,1489-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Cession de Chypre à Venise,1489-01-01,0.9,B,Vérifier si une date plus précise (jour et mois) est disponible.,Le titre est amélioré pour plus de concision et de neutralité. La date est conservée car elle est cohérente avec la description.,
c826c45d-a000-4dd7-9853-95290937d6ed,Expéditions de Pépin contre l' Aquitaine,0760-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Guerres d'Aquitaine de Pépin le Bref,,0.9,A,Update the title to reflect the series of military campaigns led by Pepin the Short in Aquitaine.,"The original title refers to a series of expeditions, not a single event. The proposed title reflects this series of military campaigns. The description supports this interpretation.",
19e36464-6e4d-4f1c-af0e-a821d191c519,Campagne des FTP contre les infrastructures allemandes,1942-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Attentats et sabotages des FTP contre les infrastructures allemandes,,0.7,B,Modifier le titre pour plus de précision. Considérer la possibilité de diviser en événements plus spécifiques si possible.,"Le titre actuel décrit une campagne, ce qui est trop large. Le titre proposé est plus spécifique et correspond mieux à la description. Il reste cependant difficile de considérer cela comme un événement unique.",
dc6895c7-69d1-4726-9122-0a9714b473f4,Premiers esclaves africains arrivés dans le Nouveau Monde,1502-10-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Début de la traite transatlantique,,0.8,B,Vérifier et potentiellement ajouter des sources concernant le début de la traite transatlantique et les premières arrivées d'esclaves africains dans le Nouveau Monde.,"Le titre actuel est trop spécifique et daté. Le début de la traite transatlantique est un terme plus générique et approprié, englobant l'événement décrit. La date exacte est difficile à confirmer, mais l'événement lui-même est bien documenté.",
f47d97bb-f41d-43a8-a0a9-18c209428262,João Vaz Corte-Real atteint Terre-Neuve,1472-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources historiques fiables qui confirment ou infirment la date de 1472 pour l'expédition de João Vaz Corte-Real à Terre-Neuve. Vérifier si d'autres dates sont proposées et les évaluer.,La date de 1472 pour l'atteinte de Terre-Neuve par João Vaz Corte-Real est incertaine et nécessite une vérification plus approfondie. Les sources actuelles ne confirment pas cette date avec certitude.,
1751bb0b-53be-4b54-914e-cd004a527d99,Dernière attaque viking sur Paris,0910-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Raids vikings sur Paris,,0.8,B,"Modifier le titre pour refléter la nature répétée des raids vikings sur Paris. La date de 910 peut être conservée si elle est considérée comme un exemple de ces raids, mais le titre doit être plus général.","Le titre actuel est problématique car il suggère un événement unique et daté, alors que la description indique une série de raids. Le titre ""Raids vikings sur Paris"" est plus générique et englobant, reflétant mieux la nature répétée des incursions vikings.",
f05a96e2-9551-4c5d-b4a3-99933e97294d,Bataille des Monts Mauriacus,0553-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources fiables confirmant la date et le lieu de la bataille des Monts Mauriacus.,"L'audit précédent n'a pas trouvé de sources fiables confirmant la date de 553. Les sources externes fournies concernent la bataille des champs Catalauniques en 451, ce qui n'aide pas à valider l'événement actuel. Il faut donc revoir l'événement et trouver des sources fiables pour la date et le lieu.",
82bf9d98-d895-4556-9f49-d50bb1ea8e4b,Accident ferroviaire de Saint-Michel-de-Plélan,1942-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Accident ferroviaire de Saint-Michel-de-Plélan,1942-04-04,0.7,B,Ajouter des sources primaires pour confirmer la date exacte de l'accident.,La description contient 'avril 1942'. Plusieurs sources en ligne (bien que non considérées comme des sources primaires) indiquent le 4 avril 1942 comme date de l'accident.,
63328422-afee-462e-8988-aa4230f7ab69,Le scandale du Dieselgate,2015-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,2015-09-18,0.8,B,Vérifier si la date du 18 septembre 2015 est la plus pertinente pour marquer le début du scandale. Ajouter des sources.,"La date du 18 septembre 2015 correspond à la date à laquelle l'EPA (Environmental Protection Agency) a émis un avis de violation à Volkswagen concernant l'utilisation d'un logiciel truqueur. Bien que le scandale se soit étalé sur plusieurs années, cet événement marque le début de la révélation publique.",
700a2b03-f082-4c6d-86c1-07d591a0ffc4,Torricelli invente le baromètre à mercure,1643-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Invention du baromètre à mercure par Torricelli,,0.9,B,Vérifier et confirmer la date exacte de l'invention avec des sources supplémentaires.,Le titre actuel est factuel mais peut être plus précis et standardisé. Le titre proposé est plus formel et correspond à une formulation courante pour cet événement. La description reste cohérente.,
f9803a69-7d4d-41a5-a150-107740a9f3fe,Le comte Eudes II de Blois hérite de la Champagne,1019-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Héritage de Troyes et Meaux par Eudes II de Blois,1022-01-01,0.8,B,"Mettre à jour le titre et la date pour correspondre à l'héritage de Troyes et Meaux en 1022, et modifier la description en conséquence.","L'article Wikipedia mentionne l'héritage de Troyes et Meaux vers 1022, et non de la Champagne en 1019. La description doit être adaptée en conséquence.",
925c3c70-2482-48d1-a09e-e7ac83102901,Invention de la bicyclette à pédales,1861-07-12,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,,,0,C,Rechercher des sources externes fiables qui confirment la date exacte de l'invention de la bicyclette à pédales. Vérifier si Pierre Michaux est bien l'inventeur.,"L'audit précédent n'a pas trouvé de sources fiables confirmant la date de 1861. Les sources actuelles concernent la bicyclette de sécurité, un modèle ultérieur. La date de l'invention de la bicyclette à pédales reste incertaine.",
c09af671-4d31-428e-a7de-5361a84d1044,Inauguration du Central Park Tower à New York,2020-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Find a reliable source confirming the inauguration date of the Central Park Tower.,The previous audit couldn't find a reliable source confirming the inauguration year. The provided sources are irrelevant. Further research is needed to confirm the date of the inauguration.,
8fcb6009-9cef-451d-af96-6826a1e865a1,Révolte des canuts de Lyon,1834-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Révolte des canuts de Lyon,1834-02-14,0.7,B,"Update the date to the more precise date of February 14, 1834, if a stronger source can be found. Otherwise, keep the year.","The current date is too generic. The second revolt of the Canuts started on February 14, 1834. While I don't have a strong source for this precise date, multiple sources confirm the year and the fact that this was the second revolt.",
477af2c1-5d6c-44f5-b59d-8caed008a489,Première observation de Sirius par les astronomes chinois,0140-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources supplémentaires confirmant l'année de la première observation de Sirius par les astronomes chinois. Vérifier si d'autres sources mentionnent des observations antérieures à celles déjà documentées.,L'année 140 pour la première observation documentée de Sirius par les astronomes chinois n'est pas confirmée par les sources disponibles. L'article Wikipédia sur Sirius ne mentionne pas cette observation spécifique.,
f3217950-4853-48d2-a5d2-c3b1fb64ab88,Construction de la Tour Galata à Constantinople,1348-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources fiables qui confirment l'année de construction de la Tour Galata.,L'année de construction (1348) n'est pas confirmée par les sources disponibles. Nécessite une vérification plus approfondie pour confirmer la date.,
70c493bf-6b54-47f2-a60e-c73d9275d523,Première utilisation de la fourchette en France,1533-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Introduction de la fourchette en France,,0.7,B,Vérifier si une date plus précise peut être associée à la popularisation de la fourchette par Catherine de Médicis.,"Le titre actuel implique une première utilisation unique, ce qui est difficile à prouver. Le titre proposé est plus général et correspond mieux à la description qui parle d'introduction et de popularisation.",
52f32753-4f77-4cf7-9b03-17ec661049bc,Sécheresse en Amazonie brésilienne,2010-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources externes (articles de presse, rapports scientifiques) qui confirment la date de 2010 pour la sécheresse en Amazonie brésilienne. Si aucune source fiable ne confirme cette date, envisager de supprimer l'événement ou d…",La date de 2010 pour la sécheresse en Amazonie brésilienne n'est pas confirmée par les sources disponibles. Il faut rechercher des sources fiables qui valident cette date.,
f92a6ab4-3ac9-4e7e-a383-6cd9fa9fb404,Dissolution de l'Assemblée nationale par Chirac,1997-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Dissolution de l'Assemblée nationale française de 1997,1997-04-21,0.9,A,Vérifier si le titre proposé est l'appellation la plus courante et officielle. Confirmer la date exacte de la dissolution.,La date de dissolution est le 21 avril 1997. Le titre doit être plus précis pour éviter la confusion avec d'autres dissolutions.,
1879da59-9ccd-4f39-a6e2-fe45b35fef7c,Mariage de Jeanne de France et Louis d'Orléans,1476-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources fiables confirmant la date du mariage de Jeanne de France et Louis d'Orléans.,L'audit précédent n'a pas trouvé de source confirmant la date du mariage. Il faut investiguer plus avant pour confirmer la date de 1476.,
da481700-9a91-45f6-8990-48cc75e36a99,Assaut de Querétaro et chute de Maximilien Ier,1867-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Siège de Querétaro,1867-02-05,0.8,B,Vérifier si 'Siège de Querétaro' est bien l'appellation la plus courante et officielle.,"Le titre original est trop long et inclut la conséquence du siège. Le 5 février est la date du début du siège, et non le 1er janvier. La description est cohérente avec cette date.",
